5.53 Mbits/sec   0.090 ms    0/ 4706 (0%)
5.43 Mbits/sec   0.037 ms    1/ 4617 (0.022%)
5.60 Mbits/sec   0.111 ms    0/ 4762 (0%)
6.05 Mbits/sec   0.096 ms    0/ 5147 (0%)
6.06 Mbits/sec   0.068 ms    0/ 5152 (0%)
6.73 Mbits/sec   0.117 ms    0/ 5727 (0%)
1.95 Mbits/sec   0.029 ms    0/ 1655 (0%)
2.09 Mbits/sec   0.043 ms    0/ 1781 (0%)
4.60 Mbits/sec   0.765 ms    0/ 3914 (0%)
2.31 Mbits/sec   0.447 ms    0/ 1963 (0%)
5.64 Mbits/sec   0.019 ms    1/ 4801 (0.021%)
4.19 Mbits/sec   0.221 ms    1/ 3566 (0.028%)
6.16 Mbits/sec   0.042 ms    0/ 5239 (0%)
4.32 Mbits/sec   0.191 ms    0/ 3675 (0%)
1.63 Mbits/sec   0.080 ms    0/ 1387 (0%)
9.95 Mbits/sec   0.044 ms    0/ 8459 (0%)
2.80 Mbits/sec   0.157 ms    0/ 2381 (0%)
5.04 Mbits/sec   0.074 ms    0/ 4288 (0%)
4.99 Mbits/sec   0.054 ms    0/ 4247 (0%)
3.68 Mbits/sec   0.045 ms    0/ 3130 (0%)
5.72 Mbits/sec   0.123 ms    1/ 4867 (0.021%)
3.41 Mbits/sec   0.381 ms    0/ 2899 (0%)
4.36 Mbits/sec   0.091 ms    0/ 3705 (0%)
9.54 Mbits/sec   0.027 ms    0/ 8109 (0%)
5.11 Mbits/sec   0.160 ms    0/ 4343 (0%)
5.36 Mbits/sec   0.197 ms    0/ 4558 (0%)
3.94 Mbits/sec   0.057 ms    0/ 3351 (0%)
4.81 Mbits/sec   0.044 ms    0/ 4092 (0%)
7.15 Mbits/sec   0.046 ms    1/ 6079 (0.016%)
4.26 Mbits/sec   0.034 ms    0/ 3621 (0%)
3.89 Mbits/sec   0.168 ms    0/ 3312 (0%)
3.94 Mbits/sec   0.256 ms    0/ 3349 (0%)
7.58 Mbits/sec   0.070 ms    1/ 6445 (0.016%)
6.59 Mbits/sec   0.067 ms    0/ 5602 (0%)
1.11 Mbits/sec   0.144 ms    0/  945 (0%)
3.88 Mbits/sec   0.172 ms    0/ 3301 (0%)
5.29 Mbits/sec   0.186 ms    0/ 4495 (0%)
7.23 Mbits/sec   0.127 ms    0/ 6147 (0%)
3.74 Mbits/sec   0.057 ms    0/ 3178 (0%)
3.21 Mbits/sec   0.088 ms    0/ 2727 (0%)
5.54 Mbits/sec   0.077 ms    0/ 4716 (0%)
4.55 Mbits/sec   0.246 ms    0/ 3873 (0%)
3.48 Mbits/sec   0.285 ms    0/ 2960 (0%)
7.10 Mbits/sec   0.049 ms    0/ 6035 (0%)
6.21 Mbits/sec   0.291 ms    0/ 5285 (0%)
11.1 Mbits/sec   0.041 ms    0/ 9476 (0%)
3.62 Mbits/sec   0.025 ms    0/ 3082 (0%)
4.08 Mbits/sec   0.121 ms    0/ 3471 (0%)
2.23 Mbits/sec   0.332 ms    0/ 1896 (0%)
5.65 Mbits/sec   0.024 ms    0/ 4801 (0%)
6.39 Mbits/sec   0.020 ms    0/ 5438 (0%)
3.70 Mbits/sec   0.026 ms    0/ 3146 (0%)
6.20 Mbits/sec   0.028 ms    0/ 5275 (0%)
6.87 Mbits/sec   0.049 ms    0/ 5838 (0%)
