5.41 Mbits/sec   0.011 ms    0/ 4605 (0%)
7.60 Mbits/sec   0.018 ms    0/ 6464 (0%)
6.61 Mbits/sec   0.019 ms    0/ 5618 (0%)
9.77 Mbits/sec   0.153 ms    0/ 8309 (0%)
6.01 Mbits/sec   0.072 ms    0/ 5115 (0%)
6.75 Mbits/sec   0.179 ms    0/ 5737 (0%)
4.07 Mbits/sec   0.134 ms    0/ 3463 (0%)
4.35 Mbits/sec   0.023 ms    0/ 3700 (0%)
5.44 Mbits/sec   0.030 ms    0/ 4628 (0%)
5.28 Mbits/sec   0.143 ms    0/ 4487 (0%)
3.77 Mbits/sec   0.045 ms    0/ 3204 (0%)
6.84 Mbits/sec   0.044 ms    0/ 5816 (0%)
4.54 Mbits/sec   0.140 ms    1/ 3858 (0.026%)
6.69 Mbits/sec   0.031 ms    1/ 5692 (0.018%)
6.06 Mbits/sec   0.031 ms    0/ 5152 (0%)
2.26 Mbits/sec   0.125 ms    0/ 1921 (0%)
2.33 Mbits/sec   0.025 ms    0/ 1981 (0%)
5.58 Mbits/sec   0.054 ms    0/ 4744 (0%)
6.31 Mbits/sec   0.085 ms    0/ 5362 (0%)
3.46 Mbits/sec   0.284 ms    0/ 2944 (0%)
4.86 Mbits/sec   0.033 ms    0/ 4134 (0%)
5.24 Mbits/sec   0.079 ms    0/ 4459 (0%)
4.14 Mbits/sec   0.123 ms    0/ 3525 (0%)
6.27 Mbits/sec   0.027 ms    0/ 5334 (0%)
6.42 Mbits/sec   0.096 ms    0/ 5462 (0%)
6.31 Mbits/sec   0.114 ms    0/ 5366 (0%)
8.13 Mbits/sec   0.062 ms    1/ 6917 (0.014%)
7.40 Mbits/sec   0.039 ms    0/ 6291 (0%)
4.80 Mbits/sec   0.076 ms    0/ 4079 (0%)
2.39 Mbits/sec   0.056 ms    0/ 2037 (0%)
2.03 Mbits/sec   0.287 ms    0/ 1727 (0%)
4.84 Mbits/sec   0.189 ms    0/ 4119 (0%)
6.16 Mbits/sec   0.062 ms    0/ 5238 (0%)
9.09 Mbits/sec   0.052 ms    0/ 7728 (0%)
4.15 Mbits/sec   0.318 ms    0/ 3532 (0%)
2.83 Mbits/sec   0.069 ms    0/ 2405 (0%)
3.75 Mbits/sec   0.044 ms    0/ 3188 (0%)
6.25 Mbits/sec   0.160 ms    0/ 5317 (0%)
4.88 Mbits/sec   0.324 ms    1/ 4152 (0.024%)
6.23 Mbits/sec   0.091 ms    0/ 5294 (0%)
5.52 Mbits/sec   0.041 ms    0/ 4693 (0%)
4.23 Mbits/sec   0.075 ms    0/ 3598 (0%)
2.39 Mbits/sec   0.244 ms    0/ 2029 (0%)
3.93 Mbits/sec   0.057 ms    0/ 3345 (0%)
4.33 Mbits/sec   0.040 ms    0/ 3678 (0%)
6.45 Mbits/sec   0.033 ms    1/ 5482 (0.018%)
5.99 Mbits/sec   0.036 ms    1/ 5095 (0.02%)
3.44 Mbits/sec   0.199 ms    0/ 2928 (0%)
5.87 Mbits/sec   0.082 ms    0/ 4995 (0%)
2.57 Mbits/sec   0.226 ms    0/ 2187 (0%)
3.08 Mbits/sec   0.028 ms    0/ 2617 (0%)
4.92 Mbits/sec   0.012 ms    0/ 4181 (0%)
6.01 Mbits/sec   0.031 ms    0/ 5110 (0%)
6.63 Mbits/sec   0.046 ms    0/ 5637 (0%)
2.97 Mbits/sec   0.113 ms    0/ 2524 (0%)
4.34 Mbits/sec   0.394 ms    0/ 3698 (0%)
5.63 Mbits/sec   0.028 ms    0/ 4785 (0%)
3.54 Mbits/sec   0.039 ms    0/ 3008 (0%)
4.60 Mbits/sec   0.019 ms    0/ 3910 (0%)
5.85 Mbits/sec   0.031 ms    0/ 4976 (0%)
1.97 Mbits/sec   0.030 ms    2/ 1679 (0.12%)
2.35 Mbits/sec   0.021 ms    0/ 2000 (0%)
6.90 Mbits/sec   0.033 ms    0/ 5869 (0%)
2.04 Mbits/sec   0.015 ms    0/ 1737 (0%)
3.01 Mbits/sec   0.035 ms    0/ 2565 (0%)
7.65 Mbits/sec   0.348 ms    0/ 6502 (0%)
2.70 Mbits/sec   0.092 ms    0/ 2298 (0%)
6.33 Mbits/sec   0.025 ms    0/ 5386 (0%)
6.23 Mbits/sec   0.035 ms    0/ 5300 (0%)
4.63 Mbits/sec   0.035 ms    0/ 3941 (0%)
4.82 Mbits/sec   0.095 ms    0/ 4102 (0%)
4.38 Mbits/sec   0.033 ms    0/ 3729 (0%)
4.86 Mbits/sec   0.062 ms    0/ 4137 (0%)
4.84 Mbits/sec   0.036 ms    0/ 4112 (0%)
5.48 Mbits/sec   0.072 ms    0/ 4659 (0%)
1.89 Mbits/sec   0.101 ms    0/ 1605 (0%)
1.62 Mbits/sec   0.029 ms    0/ 1381 (0%)
4.00 Mbits/sec   0.118 ms    1/ 3400 (0.029%)
7.20 Mbits/sec   0.075 ms    0/ 6120 (0%)
3.76 Mbits/sec   0.024 ms    0/ 3197 (0%)
5.29 Mbits/sec   0.027 ms    0/ 4497 (0%)
2.32 Mbits/sec   0.023 ms    0/ 1973 (0%)
3.37 Mbits/sec   0.022 ms    0/ 2870 (0%)
7.77 Mbits/sec   0.090 ms    0/ 6610 (0%)
2.64 Mbits/sec   0.068 ms    0/ 2244 (0%)
5.75 Mbits/sec   0.026 ms    0/ 4888 (0%)
3.99 Mbits/sec   0.712 ms    0/ 3393 (0%)
7.39 Mbits/sec   0.233 ms    0/ 6286 (0%)
2.12 Mbits/sec   0.041 ms    0/ 1800 (0%)
7.79 Mbits/sec   0.148 ms    0/ 6626 (0%)
5.83 Mbits/sec   0.690 ms    0/ 4961 (0%)
5.55 Mbits/sec   0.050 ms    0/ 4718 (0%)
7.54 Mbits/sec   0.055 ms    0/ 6412 (0%)
3.26 Mbits/sec   0.020 ms    0/ 2778 (0%)
6.18 Mbits/sec   0.020 ms    0/ 5256 (0%)
3.01 Mbits/sec   0.129 ms    0/ 2562 (0%)
5.09 Mbits/sec   0.024 ms    0/ 4331 (0%)
5.62 Mbits/sec   0.099 ms    0/ 4783 (0%)
5.60 Mbits/sec   0.040 ms    0/ 4760 (0%)
4.25 Mbits/sec   0.084 ms    0/ 3615 (0%)
6.22 Mbits/sec   0.016 ms    0/ 5291 (0%)
7.29 Mbits/sec   0.533 ms    0/ 6200 (0%)
3.73 Mbits/sec   0.073 ms    0/ 3168 (0%)
4.00 Mbits/sec   0.273 ms    0/ 3404 (0%)
5.50 Mbits/sec   0.054 ms    0/ 4676 (0%)
4.43 Mbits/sec   0.224 ms    1/ 3768 (0.027%)
1.56 Mbits/sec   0.175 ms    0/ 1329 (0%)
3.07 Mbits/sec   0.031 ms    0/ 2610 (0%)
4.18 Mbits/sec   0.070 ms    0/ 3554 (0%)
7.32 Mbits/sec   0.315 ms    0/ 6223 (0%)
2.10 Mbits/sec   0.338 ms    0/ 1785 (0%)
4.42 Mbits/sec   0.098 ms    0/ 3762 (0%)
1.18 Mbits/sec   0.240 ms    0/ 1007 (0%)
2.87 Mbits/sec   0.131 ms    0/ 2446 (0%)
4.90 Mbits/sec   0.442 ms    0/ 4171 (0%)
5.58 Mbits/sec   0.014 ms    0/ 4749 (0%)
3.30 Mbits/sec   0.023 ms    0/ 2808 (0%)
8.37 Mbits/sec   0.166 ms    0/ 7119 (0%)
7.64 Mbits/sec   0.070 ms    0/ 6494 (0%)
