3.44 Mbits/sec   0.136 ms    0/ 2928 (0%)
4.46 Mbits/sec   0.033 ms    0/ 3793 (0%)
7.27 Mbits/sec   0.091 ms    0/ 6180 (0%)
3.95 Mbits/sec   0.049 ms    0/ 3360 (0%)
5.73 Mbits/sec   0.047 ms    0/ 4875 (0%)
3.97 Mbits/sec   0.233 ms    0/ 3373 (0%)
3.24 Mbits/sec   0.037 ms    0/ 2759 (0%)
5.63 Mbits/sec   0.024 ms    0/ 4785 (0%)
6.14 Mbits/sec   0.056 ms    0/ 5220 (0%)
6.37 Mbits/sec   0.215 ms    0/ 5415 (0%)
4.11 Mbits/sec   0.035 ms    0/ 3494 (0%)
4.11 Mbits/sec   0.045 ms    0/ 3499 (0%)
5.94 Mbits/sec   0.077 ms    0/ 5048 (0%)
6.23 Mbits/sec   0.200 ms    0/ 5297 (0%)
5.87 Mbits/sec   0.369 ms    0/ 4992 (0%)
4.39 Mbits/sec   0.158 ms    0/ 3732 (0%)
4.78 Mbits/sec   0.259 ms    0/ 4068 (0%)
4.35 Mbits/sec   0.040 ms    0/ 3702 (0%)
6.83 Mbits/sec   0.067 ms    0/ 5806 (0%)
1.96 Mbits/sec   0.040 ms    0/ 1665 (0%)
5.29 Mbits/sec   0.188 ms    0/ 4495 (0%)
8.71 Mbits/sec   0.084 ms    1/ 7408 (0.013%)
8.22 Mbits/sec   0.048 ms    0/ 6991 (0%)
3.07 Mbits/sec   0.252 ms    0/ 2612 (0%)
5.40 Mbits/sec   0.022 ms    0/ 4594 (0%)
2.83 Mbits/sec   0.259 ms    0/ 2405 (0%)
3.85 Mbits/sec   0.035 ms    0/ 3275 (0%)
2.01 Mbits/sec   0.311 ms    0/ 1708 (0%)
3.42 Mbits/sec   0.262 ms    0/ 2908 (0%)
2.39 Mbits/sec   0.092 ms    0/ 2031 (0%)
4.84 Mbits/sec   0.042 ms    0/ 4112 (0%)
5.30 Mbits/sec   0.114 ms    0/ 4505 (0%)
5.42 Mbits/sec   0.023 ms    0/ 4610 (0%)
4.40 Mbits/sec   0.178 ms    0/ 3745 (0%)
3.18 Mbits/sec   0.087 ms    0/ 2703 (0%)
0.19 Mbits/sec   0.119 ms    0/  162 (0%)
4.21 Mbits/sec   0.118 ms    0/ 3578 (0%)
3.29 Mbits/sec   0.254 ms    0/ 2799 (0%)
7.11 Mbits/sec   0.028 ms    0/ 6043 (0%)
4.75 Mbits/sec   0.046 ms    0/ 4041 (0%)
4.09 Mbits/sec   0.052 ms    0/ 3475 (0%)
4.24 Mbits/sec   0.099 ms    0/ 3607 (0%)
4.36 Mbits/sec   0.125 ms    0/ 3712 (0%)
5.50 Mbits/sec   0.152 ms    0/ 4673 (0%)
6.24 Mbits/sec   0.028 ms    0/ 5311 (0%)
5.96 Mbits/sec   0.037 ms    0/ 5070 (0%)
6.48 Mbits/sec   0.114 ms    0/ 5507 (0%)
5.90 Mbits/sec   0.148 ms    0/ 5021 (0%)
8.28 Mbits/sec   0.030 ms    0/ 7043 (0%)
3.77 Mbits/sec   0.016 ms    0/ 3206 (0%)
4.20 Mbits/sec   0.020 ms    0/ 3574 (0%)
6.50 Mbits/sec   0.031 ms    0/ 5525 (0%)
8.67 Mbits/sec   0.023 ms    0/ 7375 (0%)
