10	49.682000
20	40.600000
30	43.828000
40	39.808000
50	35.206000
60	33.606000
70	41.622000
80	33.608000
90	38.400000
100	41.600000
110	38.000000
120	40.000000
130	37.806000
140	41.806000
150	36.800000
160	44.002000
170	40.408000
180	36.202000
190	46.800000
200	37.606000
210	37.400000
220	39.000000
230	40.608000
240	42.628000
250	39.022000
260	37.408000
270	42.408000
280	43.206000
290	32.602000
300	43.602000
310	33.212000
320	43.600000
330	43.026000
340	39.210000
350	43.220000
360	47.002000
370	32.806000
380	39.026000
390	42.820000
400	34.424000
410	40.208000
420	42.802000
430	45.002000
440	43.200000
450	38.200000
460	41.004000
470	39.202000
480	40.200000
490	42.000000
500	39.600000
510	37.210000
520	42.806000
530	38.800000
540	39.602000
550	45.002000
560	43.808000
570	35.402000
580	38.402000
590	37.200000
600	46.206000
