3.86 Mbits/sec   0.031 ms    0/ 3286 (0%)
4.05 Mbits/sec   0.008 ms    0/ 3440 (0%)
3.56 Mbits/sec   0.013 ms    0/ 3031 (0%)
6.26 Mbits/sec   0.029 ms    0/ 5325 (0%)
4.96 Mbits/sec   0.020 ms    0/ 4220 (0%)
6.58 Mbits/sec   0.026 ms    0/ 5600 (0%)
5.03 Mbits/sec   0.014 ms    0/ 4276 (0%)
2.95 Mbits/sec   0.018 ms    0/ 2512 (0%)
7.73 Mbits/sec   0.019 ms    0/ 6575 (0%)
4.90 Mbits/sec   0.021 ms    0/ 4168 (0%)
