4.33 Mbits/sec   0.020 ms    0/ 3684 (0%)
9.15 Mbits/sec   0.028 ms    0/ 7783 (0%)
3.33 Mbits/sec   0.021 ms    0/ 2830 (0%)
7.32 Mbits/sec   0.016 ms    0/ 6223 (0%)
4.35 Mbits/sec   0.030 ms    0/ 3697 (0%)
6.86 Mbits/sec   0.029 ms    0/ 5831 (0%)
4.46 Mbits/sec   0.016 ms    0/ 3794 (0%)
5.76 Mbits/sec   0.034 ms    0/ 4900 (0%)
4.20 Mbits/sec   0.029 ms    0/ 3571 (0%)
5.80 Mbits/sec   0.040 ms    0/ 4929 (0%)
