5.10 Mbits/sec   0.011 ms    0/ 4337 (0%)
5.57 Mbits/sec   0.027 ms    0/ 4740 (0%)
1.93 Mbits/sec   0.030 ms    0/ 1642 (0%)
3.04 Mbits/sec   0.016 ms    0/ 2586 (0%)
2.23 Mbits/sec   0.021 ms    0/ 1894 (0%)
6.85 Mbits/sec   0.029 ms    0/ 5825 (0%)
4.49 Mbits/sec   0.015 ms    0/ 3819 (0%)
7.09 Mbits/sec   0.027 ms    0/ 6028 (0%)
3.14 Mbits/sec   0.014 ms    0/ 2671 (0%)
7.61 Mbits/sec   0.024 ms    0/ 6469 (0%)
