8.73 Mbits/sec   0.015 ms    0/ 7424 (0%)
2.40 Mbits/sec   0.013 ms    0/ 2040 (0%)
7.06 Mbits/sec   0.021 ms    0/ 6006 (0%)
3.17 Mbits/sec   0.025 ms    0/ 2699 (0%)
5.88 Mbits/sec   0.024 ms    0/ 5003 (0%)
7.64 Mbits/sec   0.013 ms    0/ 6498 (0%)
5.33 Mbits/sec   0.027 ms    0/ 4534 (0%)
4.67 Mbits/sec   0.021 ms    0/ 3975 (0%)
9.36 Mbits/sec   0.027 ms    0/ 7956 (0%)
5.56 Mbits/sec   0.014 ms    0/ 4731 (0%)
