7.59 Mbits/sec   0.027 ms    0/ 6452 (0%)
4.22 Mbits/sec   0.008 ms    0/ 3592 (0%)
7.21 Mbits/sec   0.078 ms    0/ 6128 (0%)
7.52 Mbits/sec   0.028 ms    0/ 6394 (0%)
4.57 Mbits/sec   0.019 ms    0/ 3888 (0%)
2.27 Mbits/sec   0.021 ms    0/ 1931 (0%)
8.34 Mbits/sec   0.018 ms    0/ 7093 (0%)
3.23 Mbits/sec   0.014 ms    0/ 2748 (0%)
7.37 Mbits/sec   0.033 ms    0/ 6266 (0%)
7.37 Mbits/sec   0.021 ms    0/ 6270 (0%)
