3.51 Mbits/sec   0.087 ms    0/ 2986 (0%)
5.17 Mbits/sec   0.018 ms    0/ 4396 (0%)
5.64 Mbits/sec   0.044 ms    0/ 4799 (0%)
6.93 Mbits/sec   0.028 ms    0/ 5893 (0%)
5.61 Mbits/sec   0.013 ms    0/ 4769 (0%)
8.94 Mbits/sec   0.012 ms    0/ 7605 (0%)
7.92 Mbits/sec   0.014 ms    0/ 6739 (0%)
6.32 Mbits/sec   0.027 ms    0/ 5371 (0%)
3.82 Mbits/sec   0.016 ms    0/ 3253 (0%)
8.60 Mbits/sec   0.044 ms    0/ 7310 (0%)
