6.74 Mbits/sec   0.017 ms    0/ 5728 (0%)
3.43 Mbits/sec   0.011 ms    0/ 2918 (0%)
5.30 Mbits/sec   0.016 ms    0/ 4511 (0%)
5.90 Mbits/sec   0.010 ms    0/ 5021 (0%)
4.75 Mbits/sec   0.127 ms    0/ 4039 (0%)
7.63 Mbits/sec   0.021 ms    0/ 6486 (0%)
3.08 Mbits/sec   0.020 ms    0/ 2618 (0%)
2.18 Mbits/sec   0.021 ms    0/ 1852 (0%)
2.95 Mbits/sec   0.014 ms    0/ 2508 (0%)
1.20 Mbits/sec   0.015 ms    0/ 1018 (0%)
