7.43 Mbits/sec   0.009 ms    0/ 6318 (0%)
10.9 Mbits/sec   0.019 ms    0/ 9234 (0%)
4.15 Mbits/sec   0.014 ms    0/ 3527 (0%)
3.39 Mbits/sec   0.012 ms    0/ 2880 (0%)
5.38 Mbits/sec   0.025 ms    0/ 4579 (0%)
4.33 Mbits/sec   0.023 ms    0/ 3681 (0%)
5.34 Mbits/sec   0.030 ms    0/ 4542 (0%)
2.89 Mbits/sec   0.018 ms    0/ 2462 (0%)
4.24 Mbits/sec   0.023 ms    0/ 3609 (0%)
4.55 Mbits/sec   0.024 ms    0/ 3873 (0%)
