5.54 Mbits/sec   0.020 ms    0/ 4711 (0%)
4.46 Mbits/sec   0.015 ms    0/ 3794 (0%)
5.66 Mbits/sec   0.010 ms    0/ 4810 (0%)
2.27 Mbits/sec   0.018 ms    0/ 1931 (0%)
3.73 Mbits/sec   0.027 ms    0/ 3172 (0%)
6.27 Mbits/sec   0.055 ms    0/ 5334 (0%)
7.11 Mbits/sec   0.021 ms    0/ 6050 (0%)
5.86 Mbits/sec   0.025 ms    0/ 4981 (0%)
7.55 Mbits/sec   0.022 ms    0/ 6423 (0%)
5.18 Mbits/sec   0.015 ms    0/ 4408 (0%)
