5.32 Mbits/sec   0.017 ms    0/ 4523 (0%)
3.05 Mbits/sec   0.033 ms    0/ 2592 (0%)
4.62 Mbits/sec   0.013 ms    0/ 3931 (0%)
3.33 Mbits/sec   0.009 ms    0/ 2836 (0%)
4.07 Mbits/sec   0.022 ms    0/ 3461 (0%)
6.32 Mbits/sec   0.018 ms    0/ 5371 (0%)
8.05 Mbits/sec   0.013 ms    0/ 6845 (0%)
9.18 Mbits/sec   0.012 ms    0/ 7807 (0%)
6.97 Mbits/sec   0.015 ms    0/ 5925 (0%)
5.27 Mbits/sec   0.014 ms    0/ 4485 (0%)
