5.98 Mbits/sec   0.021 ms    0/ 5090 (0%)
5.21 Mbits/sec   0.011 ms    0/ 4430 (0%)
5.35 Mbits/sec   0.116 ms    0/ 4551 (0%)
9.36 Mbits/sec   0.017 ms    0/ 7956 (0%)
8.32 Mbits/sec   0.019 ms    0/ 7078 (0%)
3.98 Mbits/sec   0.034 ms    0/ 3382 (0%)
6.23 Mbits/sec   0.029 ms    0/ 5294 (0%)
2.11 Mbits/sec   0.016 ms    0/ 1795 (0%)
5.71 Mbits/sec   0.019 ms    0/ 4857 (0%)
2.32 Mbits/sec   0.028 ms    0/ 1970 (0%)
