3.61 Mbits/sec   0.025 ms    0/ 3069 (0%)
3.10 Mbits/sec   0.016 ms    0/ 2640 (0%)
7.75 Mbits/sec   0.026 ms    0/ 6592 (0%)
5.57 Mbits/sec   0.016 ms    0/ 4733 (0%)
2.28 Mbits/sec   0.022 ms    0/ 1938 (0%)
8.43 Mbits/sec   0.017 ms    0/ 7169 (0%)
6.68 Mbits/sec   0.023 ms    0/ 5682 (0%)
1.61 Mbits/sec   0.029 ms    0/ 1368 (0%)
7.65 Mbits/sec   0.034 ms    0/ 6507 (0%)
3.96 Mbits/sec   0.011 ms    0/ 3369 (0%)
