4.66 Mbits/sec   0.014 ms    0/ 3961 (0%)
3.39 Mbits/sec   0.021 ms    0/ 2885 (0%)
7.37 Mbits/sec   0.012 ms    0/ 6266 (0%)
7.03 Mbits/sec   0.019 ms    0/ 5978 (0%)
10.4 Mbits/sec   0.013 ms    0/ 8842 (0%)
8.86 Mbits/sec   0.031 ms    0/ 7531 (0%)
5.44 Mbits/sec   0.024 ms    0/ 4626 (0%)
5.68 Mbits/sec   0.018 ms    0/ 4834 (0%)
7.19 Mbits/sec   0.012 ms    0/ 6113 (0%)
4.39 Mbits/sec   0.012 ms    0/ 3730 (0%)
