5.12 Mbits/sec   0.028 ms    0/ 4352 (0%)
4.83 Mbits/sec   0.016 ms    0/ 4106 (0%)
4.69 Mbits/sec   0.010 ms    0/ 3993 (0%)
5.27 Mbits/sec   0.035 ms    0/ 4479 (0%)
2.48 Mbits/sec   0.021 ms    0/ 2112 (0%)
5.81 Mbits/sec   0.011 ms    0/ 4939 (0%)
1.90 Mbits/sec   0.015 ms    0/ 1615 (0%)
4.94 Mbits/sec   0.017 ms    0/ 4200 (0%)
8.69 Mbits/sec   0.012 ms    0/ 7391 (0%)
3.31 Mbits/sec   0.012 ms    0/ 2813 (0%)
