2.15 Mbits/sec   0.010 ms    0/ 1826 (0%)
5.45 Mbits/sec   0.027 ms    0/ 4636 (0%)
1.43 Mbits/sec   0.023 ms    0/ 1218 (0%)
1.56 Mbits/sec   0.028 ms    0/ 1326 (0%)
3.10 Mbits/sec   0.022 ms    0/ 2637 (0%)
5.98 Mbits/sec   0.016 ms    0/ 5087 (0%)
6.12 Mbits/sec   0.018 ms    0/ 5201 (0%)
3.63 Mbits/sec   0.026 ms    0/ 3086 (0%)
6.27 Mbits/sec   0.018 ms    0/ 5328 (0%)
3.79 Mbits/sec   0.019 ms    0/ 3222 (0%)
