10	442.860000
20	464.930000
30	426.340000
40	525.950000
50	478.300000
60	474.010000
70	452.370000
80	437.510000
90	489.540000
100	461.830000
110	476.120000
120	470.500000
130	466.800000
140	472.700000
150	474.510000
160	467.200000
170	439.370000
180	449.670000
190	521.450000
200	455.590000
210	477.770000
220	463.710000
230	491.850000
240	455.510000
250	441.890000
260	469.410000
270	455.810000
280	468.280000
290	485.820000
300	472.140000
310	504.230000
320	440.160000
330	477.700000
340	482.760000
350	482.980000
360	478.600000
370	470.330000
380	494.420000
390	439.100000
400	482.770000
410	465.480000
420	506.410000
430	456.270000
440	493.140000
450	496.770000
460	466.380000
470	480.300000
480	429.440000
490	452.490000
500	469.490000
510	472.590000
520	467.310000
530	469.210000
540	472.890000
550	489.790000
560	489.440000
570	456.140000
580	466.450000
590	462.440000
600	463.250000
610	462.400000
620	418.530000
630	474.290000
640	464.010000
650	474.110000
660	482.850000
670	464.250000
680	479.180000
690	482.740000
700	450.200000
710	489.750000
720	465.170000
730	479.080000
740	455.940000
750	444.240000
760	473.310000
770	452.840000
780	473.740000
790	471.720000
800	462.780000
810	489.390000
820	462.560000
830	454.050000
840	435.780000
850	443.630000
860	464.100000
870	484.460000
880	454.920000
890	470.770000
900	446.040000
910	462.560000
920	436.720000
930	481.210000
940	453.150000
950	453.290000
960	461.290000
970	464.410000
980	451.730000
990	492.870000
1000	494.220000
1010	437.730000
1020	480.830000
1030	432.090000
1040	468.360000
1050	440.580000
1060	455.660000
1070	448.340000
1080	476.740000
1090	448.870000
1100	485.890000
1110	469.050000
1120	443.790000
1130	448.550000
1140	461.950000
1150	479.270000
1160	491.770000
1170	457.130000
1180	490.750000
1190	475.810000
1200	463.180000
