10	480.540000
20	483.950000
30	515.210000
40	498.590000
50	493.860000
60	494.670000
70	481.280000
80	477.050000
90	467.380000
100	496.300000
110	456.220000
120	483.510000
130	462.340000
140	493.570000
150	492.010000
160	493.250000
170	471.320000
180	487.050000
190	497.560000
200	525.570000
210	496.100000
220	472.700000
230	492.320000
240	483.130000
250	470.260000
260	462.060000
270	502.470000
280	521.820000
290	509.530000
300	486.790000
310	455.500000
320	442.860000
330	480.040000
340	501.250000
350	472.340000
360	447.700000
370	488.920000
380	456.190000
390	472.610000
400	499.400000
410	488.760000
420	471.030000
430	520.440000
440	509.560000
450	499.110000
460	482.660000
470	505.480000
480	481.600000
490	451.040000
500	500.600000
510	497.600000
520	531.890000
530	478.300000
540	510.740000
550	468.980000
560	467.610000
570	482.880000
580	499.980000
590	478.200000
600	467.190000
610	501.500000
620	488.650000
630	486.510000
640	499.720000
650	481.250000
660	517.650000
670	486.530000
680	475.810000
690	471.980000
700	496.900000
710	477.850000
720	476.230000
730	504.000000
740	483.580000
750	484.830000
760	477.310000
770	475.670000
780	510.850000
790	451.340000
800	510.300000
810	499.490000
820	492.780000
830	440.050000
840	463.910000
850	465.350000
860	483.790000
870	501.990000
880	485.900000
890	486.170000
900	445.760000
910	466.300000
920	455.380000
930	480.560000
940	493.530000
950	456.660000
960	524.280000
970	450.050000
980	465.180000
990	450.790000
1000	468.530000
1010	521.430000
1020	477.690000
1030	485.930000
1040	468.570000
1050	476.850000
1060	450.990000
1070	485.030000
1080	496.000000
1090	450.670000
1100	481.590000
1110	476.630000
1120	505.860000
1130	479.360000
1140	473.520000
1150	488.300000
1160	525.720000
1170	466.650000
1180	466.500000
1190	490.750000
1200	450.310000
1210	536.820000
1220	483.310000
1230	462.630000
1240	479.090000
1250	519.150000
1260	453.530000
1270	491.820000
1280	475.080000
1290	449.980000
1300	477.820000
1310	508.850000
1320	460.100000
1330	474.730000
1340	492.280000
1350	495.730000
1360	500.140000
1370	481.470000
1380	481.670000
1390	475.670000
1400	483.150000
1410	476.860000
1420	443.770000
1430	486.660000
1440	474.630000
1450	485.090000
1460	478.090000
1470	432.840000
1480	487.920000
1490	496.490000
1500	455.420000
1510	486.950000
1520	487.390000
1530	445.700000
1540	491.090000
1550	449.140000
1560	523.570000
1570	488.790000
1580	441.900000
1590	463.690000
1600	497.720000
1610	493.030000
1620	463.460000
1630	457.700000
1640	464.220000
1650	466.530000
1660	502.070000
1670	457.300000
1680	506.860000
1690	503.850000
1700	502.840000
1710	492.460000
1720	474.560000
1730	486.210000
1740	520.580000
1750	524.930000
1760	479.240000
1770	443.950000
1780	482.470000
1790	465.900000
1800	480.150000
1810	479.020000
1820	491.390000
1830	487.150000
1840	489.550000
1850	481.520000
1860	457.920000
1870	478.150000
1880	480.070000
1890	512.930000
1900	508.520000
1910	472.880000
1920	469.520000
1930	489.270000
1940	499.950000
1950	482.770000
1960	447.340000
1970	462.900000
1980	522.420000
1990	458.040000
2000	469.210000
2010	481.130000
2020	472.280000
2030	490.440000
2040	439.080000
2050	462.590000
2060	478.430000
2070	490.800000
2080	474.900000
2090	515.230000
2100	503.340000
2110	526.130000
2120	474.070000
2130	481.530000
2140	505.690000
2150	472.150000
2160	476.720000
2170	477.460000
2180	464.500000
2190	473.200000
2200	490.620000
2210	477.350000
2220	473.600000
2230	481.890000
2240	481.370000
2250	471.400000
2260	485.420000
2270	463.260000
2280	485.440000
2290	445.270000
2300	463.020000
2310	480.000000
2320	478.680000
2330	466.880000
2340	469.900000
2350	482.570000
2360	513.220000
2370	504.200000
2380	496.320000
2390	455.010000
2400	500.960000
2410	463.870000
2420	458.830000
2430	461.790000
2440	512.870000
2450	485.020000
2460	462.680000
2470	490.710000
2480	459.360000
2490	512.810000
2500	466.580000
2510	437.100000
2520	493.620000
2530	457.320000
2540	464.780000
2550	479.720000
2560	478.500000
2570	489.370000
2580	477.360000
2590	493.610000
2600	478.320000
2610	451.580000
2620	467.450000
2630	491.630000
2640	466.500000
2650	437.220000
2660	491.140000
2670	477.680000
2680	479.370000
2690	500.030000
2700	474.280000
2710	513.420000
2720	483.390000
2730	482.490000
2740	517.620000
2750	507.670000
2760	444.720000
2770	452.980000
2780	456.880000
2790	483.990000
2800	491.170000
2810	470.170000
2820	489.000000
2830	481.120000
2840	507.700000
2850	469.780000
2860	476.690000
2870	480.410000
2880	482.210000
2890	493.330000
2900	487.150000
2910	461.960000
2920	455.940000
2930	458.450000
2940	495.160000
2950	481.100000
2960	512.740000
2970	503.890000
2980	491.460000
2990	470.380000
3000	484.140000
3010	474.650000
3020	512.940000
3030	440.830000
3040	459.590000
3050	481.680000
3060	476.100000
3070	474.430000
3080	502.080000
3090	497.680000
3100	504.180000
3110	502.690000
3120	486.670000
3130	489.870000
3140	471.570000
3150	492.810000
3160	470.240000
3170	473.620000
3180	479.950000
3190	478.670000
3200	502.110000
3210	515.110000
3220	447.880000
3230	476.950000
3240	444.660000
3250	490.990000
3260	504.970000
3270	505.840000
3280	489.560000
3290	467.050000
3300	499.140000
3310	505.550000
3320	480.410000
3330	495.190000
3340	495.590000
3350	475.990000
3360	500.080000
3370	528.030000
3380	492.390000
3390	430.320000
3400	458.160000
3410	497.660000
3420	465.270000
3430	472.490000
3440	491.150000
3450	465.650000
3460	473.980000
3470	480.500000
3480	504.390000
3490	437.340000
3500	522.490000
3510	437.920000
3520	503.380000
3530	499.740000
3540	472.200000
3550	493.660000
3560	487.960000
3570	463.580000
3580	479.350000
3590	470.510000
3600	458.440000
