10	8.602000
20	9.004000
30	13.204000
40	9.402000
50	9.400000
60	8.400000
70	17.002000
80	19.820000
90	17.000000
100	7.404000
110	12.602000
120	11.824000
130	19.340000
140	10.202000
150	12.600000
160	10.202000
170	10.622000
180	8.006000
190	4.004000
200	10.004000
210	8.402000
220	12.000000
230	9.204000
240	11.602000
250	17.602000
260	12.424000
270	12.000000
280	9.804000
290	13.600000
300	13.000000
310	7.404000
320	13.200000
330	14.602000
340	7.602000
350	6.802000
360	9.404000
370	12.802000
380	8.204000
390	13.600000
400	7.004000
410	10.602000
420	13.604000
430	15.220000
440	15.202000
450	16.204000
460	12.800000
470	6.804000
480	10.626000
490	5.800000
500	9.204000
510	7.602000
520	7.802000
530	9.000000
540	12.402000
550	10.206000
560	15.002000
570	6.802000
580	8.806000
590	8.802000
600	11.804000
