21.9 Mbits/sec   0.136 ms  132/18727 (0.7%)
17.0 Mbits/sec   0.101 ms    1/14472 (0.0069%)
10.0 Mbits/sec   0.083 ms    0/ 8504 (0%)
19.0 Mbits/sec   0.078 ms    6/16181 (0.037%)
20.0 Mbits/sec   0.159 ms    3/17007 (0.018%)
12.0 Mbits/sec   0.096 ms    1/10204 (0.0098%)
15.0 Mbits/sec   0.062 ms    3/12755 (0.024%)
20.0 Mbits/sec   0.161 ms    2/17008 (0.012%)
17.0 Mbits/sec   0.166 ms    4/14472 (0.028%)
8.00 Mbits/sec   0.154 ms    0/ 6803 (0%)
17.0 Mbits/sec   0.155 ms    2/14472 (0.014%)
18.0 Mbits/sec   0.133 ms    2/15314 (0.013%)
9.01 Mbits/sec   0.186 ms    0/ 7657 (0%)
14.0 Mbits/sec   0.430 ms    1/11905 (0.0084%)
18.0 Mbits/sec   0.095 ms    3/15314 (0.02%)
17.0 Mbits/sec   0.083 ms    2/14472 (0.014%)
15.0 Mbits/sec   0.086 ms    0/12755 (0%)
19.0 Mbits/sec   0.072 ms    2/16179 (0.012%)
19.0 Mbits/sec   0.059 ms    1/16181 (0.0062%)
16.0 Mbits/sec   0.219 ms    3/13606 (0.022%)
7.00 Mbits/sec   0.167 ms    0/ 5953 (0%)
11.0 Mbits/sec   0.101 ms    0/ 9355 (0%)
17.0 Mbits/sec   0.063 ms    3/14472 (0.021%)
16.0 Mbits/sec   0.075 ms    4/13606 (0.029%)
13.0 Mbits/sec   0.131 ms    2/11062 (0.018%)
24.0 Mbits/sec   0.244 ms    1/20408 (0.0049%)
15.0 Mbits/sec   0.080 ms    3/12755 (0.024%)
9.01 Mbits/sec   0.174 ms    3/ 7657 (0.039%)
17.0 Mbits/sec   0.099 ms    2/14472 (0.014%)
14.0 Mbits/sec   0.084 ms    2/11905 (0.017%)
14.0 Mbits/sec   0.087 ms    3/11905 (0.025%)
19.0 Mbits/sec   0.213 ms    3/16181 (0.019%)
23.0 Mbits/sec   0.249 ms    6/19570 (0.031%)
20.0 Mbits/sec   0.094 ms    1/17007 (0.0059%)
19.0 Mbits/sec   0.163 ms    1/16181 (0.0062%)
17.0 Mbits/sec   0.106 ms    0/14472 (0%)
15.0 Mbits/sec   0.225 ms    1/12755 (0.0078%)
25.0 Mbits/sec   0.230 ms    3/21277 (0.014%)
12.0 Mbits/sec   0.181 ms    2/10204 (0.02%)
13.0 Mbits/sec   0.180 ms    1/11062 (0.009%)
12.0 Mbits/sec   0.205 ms    1/10204 (0.0098%)
13.0 Mbits/sec   0.107 ms    3/11062 (0.027%)
22.0 Mbits/sec   0.192 ms    2/18727 (0.011%)
11.0 Mbits/sec   0.073 ms    1/ 9356 (0.011%)
12.0 Mbits/sec   0.051 ms    2/10204 (0.02%)
12.0 Mbits/sec   0.104 ms    0/10204 (0%)
12.0 Mbits/sec   0.065 ms    1/10204 (0.0098%)
22.0 Mbits/sec   0.210 ms    4/18726 (0.021%)
22.0 Mbits/sec   0.174 ms    2/18727 (0.011%)
14.0 Mbits/sec   0.104 ms    0/11905 (0%)
16.0 Mbits/sec   0.142 ms    2/13606 (0.015%)
23.0 Mbits/sec   0.251 ms    1/19570 (0.0051%)
14.0 Mbits/sec   0.069 ms    1/11905 (0.0084%)
19.0 Mbits/sec   0.139 ms    3/16181 (0.019%)
17.0 Mbits/sec   0.068 ms    3/14472 (0.021%)
14.0 Mbits/sec   0.096 ms    2/11905 (0.017%)
14.0 Mbits/sec   0.081 ms    1/11905 (0.0084%)
14.0 Mbits/sec   0.077 ms    0/11906 (0%)
24.0 Mbits/sec   0.230 ms    4/20408 (0.02%)
16.0 Mbits/sec   0.095 ms    3/13606 (0.022%)
