4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
4.893705	2.128077
1.623925	1.313039
