8.54 Mbits/sec   0.090 ms    0/ 7655 (0%) -/-/-/- ms  726 pps
6.00 Mbits/sec   0.107 ms    0/ 5104 (0%) -/-/-/- ms  510 pps
11.0 Mbits/sec   0.102 ms    0/ 9355 (0%) -/-/-/- ms  935 pps
5.00 Mbits/sec   0.144 ms    0/ 4253 (0%) -/-/-/- ms  425 pps
11.0 Mbits/sec   0.097 ms    0/ 9355 (0%) -/-/-/- ms  935 pps
9.00 Mbits/sec   0.207 ms    0/ 7655 (0%) -/-/-/- ms  765 pps
10.0 Mbits/sec   0.144 ms    0/ 8505 (0%) -/-/-/- ms  850 pps
8.00 Mbits/sec   0.088 ms    0/ 6804 (0%) -/-/-/- ms  680 pps
6.00 Mbits/sec   0.134 ms    0/ 5104 (0%) -/-/-/- ms  510 pps
5.00 Mbits/sec   0.358 ms    0/ 4253 (0%) -/-/-/- ms  425 pps
5.00 Mbits/sec   0.119 ms    0/ 4253 (0%) -/-/-/- ms  425 pps
6.00 Mbits/sec   0.147 ms    0/ 5104 (0%) -/-/-/- ms  510 pps
10.0 Mbits/sec   0.202 ms    0/ 8505 (0%) -/-/-/- ms  850 pps
3.00 Mbits/sec   0.150 ms    0/ 2553 (0%) -/-/-/- ms  255 pps
4.00 Mbits/sec   0.112 ms    0/ 3403 (0%) -/-/-/- ms  340 pps
10.0 Mbits/sec   0.104 ms    0/ 8505 (0%) -/-/-/- ms  850 pps
5.00 Mbits/sec   0.120 ms    0/ 4253 (0%) -/-/-/- ms  425 pps
8.00 Mbits/sec   0.092 ms    0/ 6804 (0%) -/-/-/- ms  680 pps
5.00 Mbits/sec   0.224 ms    0/ 4253 (0%) -/-/-/- ms  425 pps
7.00 Mbits/sec   0.134 ms    0/ 5954 (0%) -/-/-/- ms  595 pps
7.00 Mbits/sec   0.270 ms    0/ 5954 (0%) -/-/-/- ms  595 pps
7.00 Mbits/sec   0.146 ms    0/ 5954 (0%) -/-/-/- ms  595 pps
6.00 Mbits/sec   0.153 ms    0/ 5104 (0%) -/-/-/- ms  510 pps
5.00 Mbits/sec   0.144 ms    0/ 4253 (0%) -/-/-/- ms  425 pps
10.0 Mbits/sec   0.135 ms    0/ 8505 (0%) -/-/-/- ms  850 pps
8.00 Mbits/sec   0.137 ms    0/ 6804 (0%) -/-/-/- ms  680 pps
6.00 Mbits/sec   0.142 ms    0/ 5104 (0%) -/-/-/- ms  510 pps
5.00 Mbits/sec   0.124 ms    0/ 4253 (0%) -/-/-/- ms  425 pps
7.00 Mbits/sec   0.130 ms    0/ 5954 (0%) -/-/-/- ms  595 pps
8.00 Mbits/sec   0.140 ms    0/ 6804 (0%) -/-/-/- ms  680 pps
6.00 Mbits/sec   0.112 ms    0/ 5104 (0%) -/-/-/- ms  510 pps
8.00 Mbits/sec   0.144 ms    0/ 6804 (0%) -/-/-/- ms  680 pps
9.00 Mbits/sec   0.132 ms    0/ 7655 (0%) -/-/-/- ms  765 pps
7.00 Mbits/sec   0.145 ms    0/ 5954 (0%) -/-/-/- ms  595 pps
8.00 Mbits/sec   0.176 ms    0/ 6804 (0%) -/-/-/- ms  680 pps
8.00 Mbits/sec   0.167 ms    0/ 6804 (0%) -/-/-/- ms  680 pps
11.0 Mbits/sec   0.104 ms    0/ 9355 (0%) -/-/-/- ms  935 pps
7.99 Mbits/sec   0.663 ms    0/ 6804 (0%) -/-/-/- ms  679 pps
8.00 Mbits/sec   0.127 ms    0/ 6804 (0%) -/-/-/- ms  680 pps
7.00 Mbits/sec   0.142 ms    0/ 5954 (0%) -/-/-/- ms  595 pps
12.0 Mbits/sec   0.617 ms    0/10206 (0%) -/-/-/- ms 1020 pps
9.00 Mbits/sec   0.130 ms    0/ 7655 (0%) -/-/-/- ms  765 pps
9.00 Mbits/sec   0.121 ms    0/ 7655 (0%) -/-/-/- ms  765 pps
7.00 Mbits/sec   0.151 ms    0/ 5954 (0%) -/-/-/- ms  595 pps
11.0 Mbits/sec   0.143 ms    0/ 9355 (0%) -/-/-/- ms  935 pps
6.00 Mbits/sec   0.110 ms    0/ 5104 (0%) -/-/-/- ms  510 pps
11.0 Mbits/sec   0.111 ms    0/ 9355 (0%) -/-/-/- ms  935 pps
9.00 Mbits/sec   0.145 ms    0/ 7654 (0%) -/-/-/- ms  765 pps
7.00 Mbits/sec   0.720 ms    0/ 5954 (0%) -/-/-/- ms  595 pps
9.00 Mbits/sec   0.093 ms    0/ 7655 (0%) -/-/-/- ms  765 pps
6.00 Mbits/sec   0.396 ms    0/ 5104 (0%) -/-/-/- ms  510 pps
6.00 Mbits/sec   0.157 ms    0/ 5104 (0%) -/-/-/- ms  510 pps
7.00 Mbits/sec   0.228 ms    0/ 5954 (0%) -/-/-/- ms  595 pps
9.00 Mbits/sec   0.125 ms    0/ 7654 (0%) -/-/-/- ms  765 pps
9.00 Mbits/sec   0.267 ms    0/ 7655 (0%) -/-/-/- ms  765 pps
9.00 Mbits/sec   0.123 ms    0/ 7655 (0%) -/-/-/- ms  765 pps
6.00 Mbits/sec   0.165 ms    0/ 5104 (0%) -/-/-/- ms  510 pps
11.0 Mbits/sec   0.115 ms    0/ 9355 (0%) -/-/-/- ms  935 pps
5.00 Mbits/sec   0.115 ms    0/ 4253 (0%) -/-/-/- ms  425 pps
