4.22 Mbits/sec   0.076 ms    0/ 3585 (0%)
5.48 Mbits/sec   0.093 ms    0/ 4662 (0%)
2.75 Mbits/sec   0.101 ms    0/ 2338 (0%)
3.72 Mbits/sec   0.070 ms    0/ 3167 (0%)
5.18 Mbits/sec   0.061 ms    0/ 4402 (0%)
6.63 Mbits/sec   0.030 ms    0/ 5641 (0%)
6.86 Mbits/sec   0.057 ms    0/ 5835 (0%)
5.27 Mbits/sec   0.042 ms    0/ 4484 (0%)
1.62 Mbits/sec   0.055 ms    0/ 1377 (0%)
4.38 Mbits/sec   0.039 ms    0/ 3726 (0%)
4.51 Mbits/sec   0.015 ms    0/ 3839 (0%)
6.06 Mbits/sec   0.020 ms    0/ 5153 (0%)
4.97 Mbits/sec   0.024 ms    0/ 4227 (0%)
1.81 Mbits/sec   0.036 ms    0/ 1539 (0%)
4.83 Mbits/sec   0.176 ms    0/ 4107 (0%)
7.47 Mbits/sec   0.026 ms    1/ 6350 (0.016%)
6.95 Mbits/sec   0.056 ms    0/ 5907 (0%)
2.10 Mbits/sec   0.116 ms    0/ 1786 (0%)
5.55 Mbits/sec   0.032 ms    0/ 4722 (0%)
1.87 Mbits/sec   0.067 ms    0/ 1592 (0%)
4.92 Mbits/sec   0.020 ms    0/ 4183 (0%)
4.51 Mbits/sec   0.037 ms    0/ 3838 (0%)
7.53 Mbits/sec   0.044 ms    0/ 6403 (0%)
4.00 Mbits/sec   0.027 ms    0/ 3401 (0%)
6.31 Mbits/sec   0.033 ms    0/ 5368 (0%)
6.74 Mbits/sec   0.021 ms    0/ 5734 (0%)
6.17 Mbits/sec   0.034 ms    0/ 5245 (0%)
4.74 Mbits/sec   0.091 ms    0/ 4031 (0%)
6.26 Mbits/sec   0.017 ms    0/ 5325 (0%)
3.54 Mbits/sec   0.239 ms    0/ 3009 (0%)
5.32 Mbits/sec   0.118 ms    0/ 4522 (0%)
2.77 Mbits/sec   0.030 ms    0/ 2358 (0%)
6.96 Mbits/sec   0.036 ms    0/ 5918 (0%)
6.11 Mbits/sec   0.052 ms    0/ 5195 (0%)
7.90 Mbits/sec   0.055 ms    0/ 6716 (0%)
4.09 Mbits/sec   0.030 ms    0/ 3483 (0%)
4.66 Mbits/sec   0.075 ms    0/ 3965 (0%)
3.61 Mbits/sec   0.086 ms    0/ 3072 (0%)
