6.09 Mbits/sec   0.043 ms    0/ 5176 (0%)
5.35 Mbits/sec   0.025 ms    0/ 4550 (0%)
2.01 Mbits/sec   0.049 ms    0/ 1710 (0%)
3.63 Mbits/sec   0.061 ms    0/ 3086 (0%)
6.44 Mbits/sec   0.028 ms    0/ 5480 (0%)
3.34 Mbits/sec   0.096 ms    0/ 2838 (0%)
3.97 Mbits/sec   0.089 ms    0/ 3379 (0%)
7.84 Mbits/sec   0.041 ms    0/ 6667 (0%)
5.17 Mbits/sec   0.020 ms    0/ 4398 (0%)
6.24 Mbits/sec   0.028 ms    0/ 5308 (0%)
4.83 Mbits/sec   0.031 ms    0/ 4107 (0%)
2.88 Mbits/sec   0.025 ms    0/ 2453 (0%)
3.51 Mbits/sec   0.032 ms    0/ 2986 (0%)
4.98 Mbits/sec   0.091 ms    0/ 4239 (0%)
3.13 Mbits/sec   0.158 ms    0/ 2662 (0%)
1.37 Mbits/sec   0.029 ms    0/ 1167 (0%)
5.13 Mbits/sec   0.028 ms    0/ 4361 (0%)
4.10 Mbits/sec   0.093 ms    0/ 3490 (0%)
9.21 Mbits/sec   0.057 ms    0/ 7831 (0%)
3.51 Mbits/sec   0.028 ms    0/ 2986 (0%)
4.47 Mbits/sec   0.094 ms    0/ 3804 (0%)
4.89 Mbits/sec   0.042 ms    0/ 4158 (0%)
5.39 Mbits/sec   0.071 ms    0/ 4581 (0%)
3.98 Mbits/sec   0.031 ms    0/ 3385 (0%)
7.37 Mbits/sec   0.020 ms    0/ 6270 (0%)
8.86 Mbits/sec   0.031 ms    0/ 7536 (0%)
6.95 Mbits/sec   0.109 ms    0/ 5907 (0%)
2.79 Mbits/sec   0.033 ms    0/ 2375 (0%)
1.40 Mbits/sec   0.032 ms    0/ 1194 (0%)
2.43 Mbits/sec   0.117 ms    0/ 2065 (0%)
9.10 Mbits/sec   0.046 ms    0/ 7735 (0%)
4.67 Mbits/sec   0.061 ms    0/ 3971 (0%)
6.01 Mbits/sec   0.093 ms    0/ 5108 (0%)
8.22 Mbits/sec   0.044 ms    1/ 6989 (0.014%)
6.98 Mbits/sec   0.029 ms    0/ 5932 (0%)
4.51 Mbits/sec   0.086 ms    0/ 3832 (0%)
4.36 Mbits/sec   0.079 ms    0/ 3706 (0%)
5.77 Mbits/sec   0.235 ms    0/ 4907 (0%)
3.50 Mbits/sec   0.078 ms    0/ 2978 (0%)
5.77 Mbits/sec   0.151 ms    0/ 4906 (0%)
5.63 Mbits/sec   0.049 ms    0/ 4788 (0%)
1.29 Mbits/sec   0.039 ms    0/ 1099 (0%)
3.40 Mbits/sec   0.126 ms    0/ 2896 (0%)
5.38 Mbits/sec   0.034 ms    0/ 4575 (0%)
2.56 Mbits/sec   0.141 ms    0/ 2178 (0%)
