3.69 Mbits/sec   0.057 ms    0/ 3138 (0%)
5.19 Mbits/sec   0.134 ms    0/ 4413 (0%)
4.43 Mbits/sec   0.062 ms    0/ 3767 (0%)
4.23 Mbits/sec   0.033 ms    0/ 3595 (0%)
2.12 Mbits/sec   0.039 ms    0/ 1803 (0%)
5.39 Mbits/sec   0.076 ms    0/ 4586 (0%)
3.45 Mbits/sec   0.038 ms    0/ 2936 (0%)
7.20 Mbits/sec   0.031 ms    0/ 6120 (0%)
1.00 Mbits/sec   0.030 ms    0/  854 (0%)
7.17 Mbits/sec   0.042 ms    0/ 6094 (0%)
5.30 Mbits/sec   0.060 ms    0/ 4505 (0%)
6.26 Mbits/sec   0.029 ms    0/ 5325 (0%)
4.55 Mbits/sec   0.029 ms    0/ 3870 (0%)
3.21 Mbits/sec   0.068 ms    0/ 2733 (0%)
4.73 Mbits/sec   0.028 ms    0/ 4024 (0%)
3.38 Mbits/sec   0.047 ms    0/ 2877 (0%)
2.86 Mbits/sec   0.088 ms    0/ 2437 (0%)
5.12 Mbits/sec   0.021 ms    0/ 4350 (0%)
6.91 Mbits/sec   0.067 ms    0/ 5872 (0%)
7.01 Mbits/sec   0.106 ms    0/ 5963 (0%)
5.76 Mbits/sec   0.049 ms    0/ 4902 (0%)
6.50 Mbits/sec   0.075 ms    0/ 5528 (0%)
6.75 Mbits/sec   0.020 ms    0/ 5741 (0%)
3.77 Mbits/sec   0.038 ms    0/ 3206 (0%)
2.22 Mbits/sec   0.042 ms    0/ 1889 (0%)
7.50 Mbits/sec   0.039 ms    0/ 6378 (0%)
5.13 Mbits/sec   0.081 ms    0/ 4362 (0%)
5.72 Mbits/sec   0.080 ms    0/ 4867 (0%)
5.27 Mbits/sec   0.023 ms    0/ 4480 (0%)
2.90 Mbits/sec   0.036 ms    0/ 2463 (0%)
4.60 Mbits/sec   0.070 ms    0/ 3917 (0%)
1.85 Mbits/sec   0.074 ms    0/ 1577 (0%)
6.95 Mbits/sec   0.019 ms    0/ 5914 (0%)
6.67 Mbits/sec   0.109 ms    0/ 5673 (0%)
4.84 Mbits/sec   0.260 ms    0/ 4116 (0%)
5.90 Mbits/sec   0.098 ms    0/ 5021 (0%)
5.03 Mbits/sec   0.081 ms    0/ 4276 (0%)
5.82 Mbits/sec   0.027 ms    0/ 4953 (0%)
3.92 Mbits/sec   0.172 ms    0/ 3330 (0%)
6.72 Mbits/sec   0.055 ms    1/ 5718 (0.017%)
5.54 Mbits/sec   0.049 ms    0/ 4715 (0%)
8.37 Mbits/sec   0.078 ms    0/ 7115 (0%)
3.93 Mbits/sec   0.077 ms    0/ 3338 (0%)
7.35 Mbits/sec   0.031 ms    0/ 6250 (0%)
5.11 Mbits/sec   0.043 ms    0/ 4346 (0%)
4.70 Mbits/sec   0.094 ms    1/ 3994 (0.025%)
6.16 Mbits/sec   0.119 ms    0/ 5239 (0%)
3.24 Mbits/sec   0.052 ms    0/ 2757 (0%)
2.64 Mbits/sec   0.102 ms    0/ 2243 (0%)
3.79 Mbits/sec   0.045 ms    0/ 3226 (0%)
3.90 Mbits/sec   0.023 ms    0/ 3319 (0%)
6.06 Mbits/sec   0.021 ms    0/ 5158 (0%)
8.50 Mbits/sec   0.032 ms    0/ 7231 (0%)
5.21 Mbits/sec   0.035 ms    0/ 4433 (0%)
4.45 Mbits/sec   0.031 ms    0/ 3787 (0%)
6.70 Mbits/sec   0.027 ms    0/ 5698 (0%)
6.98 Mbits/sec   0.025 ms    0/ 5939 (0%)
6.20 Mbits/sec   0.032 ms    0/ 5275 (0%)
8.92 Mbits/sec   0.020 ms    0/ 7588 (0%)
9.62 Mbits/sec   0.021 ms    0/ 8177 (0%)
1.35 Mbits/sec   0.032 ms    0/ 1151 (0%)
5.42 Mbits/sec   0.036 ms    0/ 4611 (0%)
2.30 Mbits/sec   0.024 ms    0/ 1957 (0%)
3.42 Mbits/sec   0.025 ms    0/ 2913 (0%)
8.92 Mbits/sec   0.049 ms    0/ 7588 (0%)
7.00 Mbits/sec   0.047 ms    0/ 5953 (0%)
9.24 Mbits/sec   0.072 ms    0/ 7856 (0%)
3.33 Mbits/sec   0.022 ms    0/ 2833 (0%)
2.76 Mbits/sec   0.037 ms    0/ 2345 (0%)
2.79 Mbits/sec   0.192 ms    0/ 2377 (0%)
3.88 Mbits/sec   0.029 ms    0/ 3302 (0%)
4.61 Mbits/sec   0.021 ms    0/ 3920 (0%)
7.37 Mbits/sec   0.048 ms    0/ 6265 (0%)
4.74 Mbits/sec   0.020 ms    0/ 4028 (0%)
2.95 Mbits/sec   0.224 ms    0/ 2512 (0%)
7.76 Mbits/sec   0.199 ms    0/ 6597 (0%)
2.74 Mbits/sec   0.040 ms    0/ 2331 (0%)
4.69 Mbits/sec   0.019 ms    0/ 3986 (0%)
6.60 Mbits/sec   0.027 ms    0/ 5615 (0%)
4.66 Mbits/sec   0.019 ms    0/ 3959 (0%)
3.59 Mbits/sec   0.027 ms    0/ 3052 (0%)
4.76 Mbits/sec   0.010 ms    0/ 4051 (0%)
4.29 Mbits/sec   0.059 ms    0/ 3645 (0%)
4.55 Mbits/sec   0.042 ms    0/ 3873 (0%)
4.36 Mbits/sec   0.037 ms    0/ 3710 (0%)
8.95 Mbits/sec   0.052 ms    1/ 7614 (0.013%)
4.47 Mbits/sec   0.038 ms    0/ 3800 (0%)
8.31 Mbits/sec   0.031 ms    0/ 7068 (0%)
1.64 Mbits/sec   0.252 ms    0/ 1399 (0%)
5.55 Mbits/sec   0.026 ms    0/ 4722 (0%)
6.70 Mbits/sec   0.042 ms    0/ 5702 (0%)
7.18 Mbits/sec   0.029 ms    0/ 6109 (0%)
5.43 Mbits/sec   0.024 ms    0/ 4619 (0%)
7.66 Mbits/sec   0.099 ms    0/ 6515 (0%)
5.60 Mbits/sec   0.020 ms    0/ 4766 (0%)
7.99 Mbits/sec   0.023 ms    0/ 6799 (0%)
3.14 Mbits/sec   0.031 ms    0/ 2673 (0%)
4.97 Mbits/sec   0.022 ms    0/ 4232 (0%)
4.85 Mbits/sec   0.022 ms    0/ 4126 (0%)
4.67 Mbits/sec   0.029 ms    0/ 3970 (0%)
6.03 Mbits/sec   0.032 ms    0/ 5131 (0%)
1.85 Mbits/sec   0.025 ms    0/ 1571 (0%)
6.60 Mbits/sec   0.024 ms    0/ 5609 (0%)
3.42 Mbits/sec   0.028 ms    0/ 2908 (0%)
1.97 Mbits/sec   0.039 ms    0/ 1677 (0%)
2.75 Mbits/sec   0.024 ms    0/ 2337 (0%)
4.77 Mbits/sec   0.324 ms    0/ 4054 (0%)
3.24 Mbits/sec   0.036 ms    0/ 2754 (0%)
1.26 Mbits/sec   0.095 ms    0/ 1072 (0%)
6.27 Mbits/sec   0.047 ms    0/ 5328 (0%)
7.74 Mbits/sec   0.033 ms    0/ 6585 (0%)
2.52 Mbits/sec   0.022 ms    0/ 2147 (0%)
7.03 Mbits/sec   0.336 ms    0/ 5972 (0%)
4.76 Mbits/sec   0.027 ms    0/ 4052 (0%)
4.78 Mbits/sec   0.085 ms    0/ 4067 (0%)
6.43 Mbits/sec   0.027 ms    0/ 5472 (0%)
7.87 Mbits/sec   0.019 ms    0/ 6689 (0%)
4.98 Mbits/sec   0.033 ms    0/ 4238 (0%)
4.63 Mbits/sec   0.012 ms    0/ 3939 (0%)
3.50 Mbits/sec   0.011 ms    0/ 2977 (0%)
