4.96 Mbits/sec   0.055 ms    0/ 4216 (0%)
6.78 Mbits/sec   0.029 ms    0/ 5768 (0%)
1.59 Mbits/sec   0.099 ms    0/ 1353 (0%)
5.01 Mbits/sec   0.032 ms    0/ 4261 (0%)
8.01 Mbits/sec   0.041 ms    0/ 6812 (0%)
7.48 Mbits/sec   0.031 ms    0/ 6358 (0%)
3.80 Mbits/sec   0.037 ms    0/ 3229 (0%)
2.72 Mbits/sec   0.019 ms    0/ 2312 (0%)
4.69 Mbits/sec   0.033 ms    0/ 3988 (0%)
7.90 Mbits/sec   0.034 ms    0/ 6721 (0%)
5.00 Mbits/sec   0.060 ms    0/ 4257 (0%)
3.14 Mbits/sec   0.036 ms    0/ 2672 (0%)
1.73 Mbits/sec   0.021 ms    0/ 1470 (0%)
1.82 Mbits/sec   0.043 ms    0/ 1547 (0%)
6.05 Mbits/sec   0.017 ms    0/ 5145 (0%)
4.33 Mbits/sec   0.027 ms    0/ 3680 (0%)
3.49 Mbits/sec   0.075 ms    0/ 2966 (0%)
3.29 Mbits/sec   0.156 ms    0/ 2795 (0%)
6.52 Mbits/sec   0.035 ms    0/ 5544 (0%)
3.70 Mbits/sec   0.028 ms    0/ 3149 (0%)
2.81 Mbits/sec   0.053 ms    0/ 2389 (0%)
6.94 Mbits/sec   0.068 ms    0/ 5900 (0%)
4.98 Mbits/sec   0.069 ms    0/ 4232 (0%)
3.77 Mbits/sec   0.021 ms    0/ 3204 (0%)
9.66 Mbits/sec   0.026 ms    0/ 8211 (0%)
6.60 Mbits/sec   0.068 ms    0/ 5615 (0%)
7.98 Mbits/sec   0.056 ms    0/ 6789 (0%)
4.55 Mbits/sec   0.033 ms    0/ 3873 (0%)
5.96 Mbits/sec   0.109 ms    0/ 5071 (0%)
4.15 Mbits/sec   0.103 ms    0/ 3528 (0%)
1.15 Mbits/sec   0.300 ms    0/  976 (0%)
6.79 Mbits/sec   0.028 ms    0/ 5771 (0%)
8.76 Mbits/sec   0.038 ms    0/ 7446 (0%)
3.48 Mbits/sec   0.028 ms    0/ 2963 (0%)
4.78 Mbits/sec   0.050 ms    0/ 4064 (0%)
4.76 Mbits/sec   0.044 ms    0/ 4050 (0%)
3.72 Mbits/sec   0.047 ms    0/ 3167 (0%)
4.71 Mbits/sec   0.078 ms    0/ 4007 (0%)
3.36 Mbits/sec   0.165 ms    0/ 2860 (0%)
3.31 Mbits/sec   0.123 ms    0/ 2818 (0%)
4.00 Mbits/sec   0.044 ms    0/ 3400 (0%)
1.46 Mbits/sec   0.187 ms    0/ 1239 (0%)
7.43 Mbits/sec   0.031 ms    0/ 6318 (0%)
6.80 Mbits/sec   0.075 ms    0/ 5784 (0%)
4.76 Mbits/sec   0.023 ms    0/ 4044 (0%)
5.88 Mbits/sec   0.029 ms    0/ 5003 (0%)
2.96 Mbits/sec   0.088 ms    0/ 2517 (0%)
5.51 Mbits/sec   0.178 ms    1/ 4685 (0.021%)
3.40 Mbits/sec   0.120 ms    0/ 2888 (0%)
5.57 Mbits/sec   0.084 ms    0/ 4738 (0%)
5.35 Mbits/sec   0.035 ms    0/ 4546 (0%)
4.33 Mbits/sec   0.025 ms    0/ 3685 (0%)
1.23 Mbits/sec   0.019 ms    0/ 1046 (0%)
6.65 Mbits/sec   0.023 ms    0/ 5657 (0%)
4.57 Mbits/sec   0.041 ms    0/ 3889 (0%)
3.21 Mbits/sec   0.034 ms    0/ 2728 (0%)
4.64 Mbits/sec   0.018 ms    0/ 3948 (0%)
3.14 Mbits/sec   0.032 ms    0/ 2675 (0%)
5.39 Mbits/sec   0.033 ms    0/ 4586 (0%)
6.37 Mbits/sec   0.028 ms    0/ 5418 (0%)
6.23 Mbits/sec   0.033 ms    0/ 5300 (0%)
5.94 Mbits/sec   0.022 ms    0/ 5051 (0%)
4.36 Mbits/sec   0.023 ms    0/ 3706 (0%)
4.51 Mbits/sec   0.043 ms    0/ 3835 (0%)
8.30 Mbits/sec   0.032 ms    0/ 7058 (0%)
4.88 Mbits/sec   0.046 ms    0/ 4148 (0%)
5.12 Mbits/sec   0.125 ms    0/ 4352 (0%)
5.18 Mbits/sec   0.026 ms    0/ 4402 (0%)
7.00 Mbits/sec   0.023 ms    0/ 5956 (0%)
6.67 Mbits/sec   0.282 ms    0/ 5677 (0%)
6.67 Mbits/sec   0.047 ms    0/ 5677 (0%)
9.62 Mbits/sec   0.039 ms    0/ 8178 (0%)
3.78 Mbits/sec   0.054 ms    0/ 3215 (0%)
7.66 Mbits/sec   0.101 ms    0/ 6515 (0%)
5.57 Mbits/sec   0.021 ms    0/ 4740 (0%)
7.71 Mbits/sec   0.029 ms    1/ 6552 (0.015%)
5.29 Mbits/sec   0.037 ms    0/ 4501 (0%)
3.60 Mbits/sec   0.102 ms    0/ 3064 (0%)
2.92 Mbits/sec   0.022 ms    0/ 2480 (0%)
4.68 Mbits/sec   0.156 ms    0/ 3978 (0%)
3.01 Mbits/sec   0.052 ms    0/ 2564 (0%)
6.04 Mbits/sec   0.035 ms    0/ 5137 (0%)
5.45 Mbits/sec   0.135 ms    0/ 4632 (0%)
5.25 Mbits/sec   0.018 ms    0/ 4463 (0%)
5.64 Mbits/sec   0.051 ms    0/ 4797 (0%)
8.22 Mbits/sec   0.048 ms    0/ 6993 (0%)
1.76 Mbits/sec   0.208 ms    0/ 1500 (0%)
4.12 Mbits/sec   0.076 ms    0/ 3507 (0%)
6.76 Mbits/sec   0.029 ms    0/ 5751 (0%)
