4.81 Mbits/sec   0.103 ms    0/ 4089 (0%)
4.40 Mbits/sec   0.090 ms    0/ 3746 (0%)
5.46 Mbits/sec   0.037 ms    0/ 4646 (0%)
3.61 Mbits/sec   0.051 ms    0/ 3069 (0%)
7.00 Mbits/sec   0.036 ms    0/ 5953 (0%)
6.72 Mbits/sec   0.036 ms    0/ 5712 (0%)
2.85 Mbits/sec   0.021 ms    0/ 2425 (0%)
7.30 Mbits/sec   0.017 ms    0/ 6204 (0%)
6.75 Mbits/sec   0.024 ms    0/ 5738 (0%)
4.73 Mbits/sec   0.031 ms    0/ 4026 (0%)
7.45 Mbits/sec   0.029 ms    0/ 6338 (0%)
1.79 Mbits/sec   0.020 ms    0/ 1523 (0%)
4.60 Mbits/sec   0.101 ms    0/ 3916 (0%)
7.19 Mbits/sec   0.083 ms    0/ 6113 (0%)
5.09 Mbits/sec   0.074 ms    0/ 4328 (0%)
4.36 Mbits/sec   0.046 ms    0/ 3705 (0%)
6.98 Mbits/sec   0.065 ms    0/ 5939 (0%)
4.53 Mbits/sec   0.074 ms    0/ 3850 (0%)
4.43 Mbits/sec   0.169 ms    0/ 3770 (0%)
8.52 Mbits/sec   0.159 ms    0/ 7247 (0%)
2.07 Mbits/sec   0.032 ms    0/ 1759 (0%)
4.64 Mbits/sec   0.048 ms    0/ 3950 (0%)
7.37 Mbits/sec   0.068 ms    0/ 6270 (0%)
4.48 Mbits/sec   0.046 ms    0/ 3810 (0%)
2.36 Mbits/sec   0.024 ms    0/ 2008 (0%)
6.31 Mbits/sec   0.049 ms    0/ 5363 (0%)
3.29 Mbits/sec   0.104 ms    0/ 2803 (0%)
6.67 Mbits/sec   0.041 ms    0/ 5669 (0%)
4.32 Mbits/sec   0.047 ms    0/ 3670 (0%)
3.19 Mbits/sec   0.037 ms    0/ 2711 (0%)
7.11 Mbits/sec   0.033 ms    0/ 6050 (0%)
5.94 Mbits/sec   0.039 ms    0/ 5048 (0%)
5.49 Mbits/sec   0.047 ms    0/ 4671 (0%)
5.89 Mbits/sec   0.079 ms    0/ 5005 (0%)
5.18 Mbits/sec   0.059 ms    0/ 4402 (0%)
2.15 Mbits/sec   0.028 ms    0/ 1832 (0%)
5.12 Mbits/sec   0.197 ms    0/ 4358 (0%)
5.08 Mbits/sec   0.229 ms    0/ 4323 (0%)
4.60 Mbits/sec   0.031 ms    0/ 3911 (0%)
5.95 Mbits/sec   0.145 ms    0/ 5056 (0%)
10.3 Mbits/sec   0.027 ms    0/ 8742 (0%)
6.96 Mbits/sec   0.034 ms    0/ 5921 (0%)
7.25 Mbits/sec   0.089 ms    0/ 6170 (0%)
4.39 Mbits/sec   0.034 ms    0/ 3730 (0%)
6.84 Mbits/sec   0.033 ms    0/ 5814 (0%)
2.57 Mbits/sec   0.147 ms    0/ 2185 (0%)
6.00 Mbits/sec   0.057 ms    0/ 5104 (0%)
8.80 Mbits/sec   0.053 ms    0/ 7480 (0%)
1.61 Mbits/sec   0.056 ms    0/ 1372 (0%)
2.42 Mbits/sec   0.203 ms    0/ 2060 (0%)
4.53 Mbits/sec   0.019 ms    0/ 3851 (0%)
6.63 Mbits/sec   0.027 ms    0/ 5641 (0%)
4.58 Mbits/sec   0.028 ms    0/ 3892 (0%)
6.81 Mbits/sec   0.029 ms    0/ 5791 (0%)
7.94 Mbits/sec   0.038 ms    0/ 6748 (0%)
3.92 Mbits/sec   0.019 ms    0/ 3334 (0%)
4.06 Mbits/sec   0.044 ms    0/ 3454 (0%)
3.56 Mbits/sec   0.026 ms    0/ 3028 (0%)
7.10 Mbits/sec   0.024 ms    0/ 6039 (0%)
7.34 Mbits/sec   0.024 ms    0/ 6239 (0%)
7.39 Mbits/sec   0.017 ms    0/ 6286 (0%)
