7.82 Mbits/sec   0.639 ms    0/ 6654 (0%)
4.24 Mbits/sec   0.057 ms    0/ 3606 (0%)
6.97 Mbits/sec   0.024 ms    0/ 5926 (0%)
7.86 Mbits/sec   0.081 ms    0/ 6681 (0%)
3.98 Mbits/sec   0.034 ms    0/ 3386 (0%)
6.29 Mbits/sec   0.023 ms    0/ 5348 (0%)
5.19 Mbits/sec   0.023 ms    0/ 4418 (0%)
4.48 Mbits/sec   0.033 ms    0/ 3807 (0%)
3.59 Mbits/sec   0.042 ms    0/ 3057 (0%)
5.74 Mbits/sec   0.039 ms    0/ 4887 (0%)
4.53 Mbits/sec   0.024 ms    0/ 3851 (0%)
4.95 Mbits/sec   0.022 ms    0/ 4209 (0%)
3.85 Mbits/sec   0.021 ms    0/ 3278 (0%)
3.94 Mbits/sec   0.025 ms    0/ 3348 (0%)
7.10 Mbits/sec   0.041 ms    0/ 6035 (0%)
7.02 Mbits/sec   0.215 ms    0/ 5974 (0%)
3.35 Mbits/sec   0.163 ms    0/ 2847 (0%)
2.10 Mbits/sec   0.041 ms    0/ 1782 (0%)
5.16 Mbits/sec   0.020 ms    0/ 4390 (0%)
5.61 Mbits/sec   0.129 ms    0/ 4767 (0%)
5.23 Mbits/sec   0.061 ms    0/ 4451 (0%)
1.71 Mbits/sec   0.025 ms    0/ 1454 (0%)
5.95 Mbits/sec   0.039 ms    0/ 5060 (0%)
7.03 Mbits/sec   0.013 ms    0/ 5978 (0%)
4.26 Mbits/sec   0.023 ms    0/ 3624 (0%)
4.59 Mbits/sec   0.068 ms    0/ 3904 (0%)
5.53 Mbits/sec   0.129 ms    0/ 4702 (0%)
4.78 Mbits/sec   0.100 ms    0/ 4069 (0%)
6.13 Mbits/sec   0.058 ms    0/ 5217 (0%)
6.30 Mbits/sec   0.106 ms    1/ 5357 (0.019%)
2.87 Mbits/sec   0.102 ms    0/ 2444 (0%)
8.79 Mbits/sec   0.025 ms    0/ 7474 (0%)
5.20 Mbits/sec   0.014 ms    0/ 4421 (0%)
5.90 Mbits/sec   0.024 ms    0/ 5021 (0%)
4.08 Mbits/sec   0.021 ms    0/ 3475 (0%)
4.70 Mbits/sec   0.024 ms    0/ 4000 (0%)
6.17 Mbits/sec   0.076 ms    0/ 5244 (0%)
4.63 Mbits/sec   0.039 ms    0/ 3940 (0%)
3.32 Mbits/sec   0.073 ms    0/ 2823 (0%)
7.20 Mbits/sec   0.055 ms    0/ 6125 (0%)
2.42 Mbits/sec   0.033 ms    0/ 2060 (0%)
5.67 Mbits/sec   0.050 ms    0/ 4823 (0%)
4.43 Mbits/sec   0.015 ms    0/ 3770 (0%)
1.76 Mbits/sec   0.180 ms    0/ 1499 (0%)
0.81 Mbits/sec   0.021 ms    0/  689 (0%)
3.91 Mbits/sec   0.049 ms    0/ 3324 (0%)
4.09 Mbits/sec   0.018 ms    0/ 3480 (0%)
1.27 Mbits/sec   0.079 ms    0/ 1081 (0%)
6.53 Mbits/sec   0.090 ms    0/ 5556 (0%)
2.89 Mbits/sec   0.057 ms    0/ 2460 (0%)
6.63 Mbits/sec   0.035 ms    0/ 5637 (0%)
3.33 Mbits/sec   0.022 ms    0/ 2829 (0%)
3.28 Mbits/sec   0.022 ms    0/ 2791 (0%)
6.93 Mbits/sec   0.045 ms    0/ 5897 (0%)
4.99 Mbits/sec   0.030 ms    0/ 4243 (0%)
6.49 Mbits/sec   0.028 ms    0/ 5516 (0%)
8.95 Mbits/sec   0.024 ms    0/ 7611 (0%)
5.04 Mbits/sec   0.041 ms    0/ 4289 (0%)
4.12 Mbits/sec   0.047 ms    0/ 3501 (0%)
3.16 Mbits/sec   0.034 ms    0/ 2685 (0%)
5.80 Mbits/sec   0.022 ms    0/ 4931 (0%)
2.16 Mbits/sec   0.020 ms    0/ 1839 (0%)
4.93 Mbits/sec   0.029 ms    0/ 4193 (0%)
4.27 Mbits/sec   0.018 ms    0/ 3632 (0%)
7.31 Mbits/sec   0.072 ms    0/ 6219 (0%)
6.85 Mbits/sec   0.021 ms    0/ 5828 (0%)
2.92 Mbits/sec   0.053 ms    0/ 2482 (0%)
4.75 Mbits/sec   0.026 ms    0/ 4038 (0%)
5.45 Mbits/sec   0.045 ms    0/ 4637 (0%)
3.68 Mbits/sec   0.016 ms    0/ 3131 (0%)
6.98 Mbits/sec   0.071 ms    0/ 5940 (0%)
4.87 Mbits/sec   0.205 ms    0/ 4146 (0%)
3.75 Mbits/sec   0.029 ms    0/ 3188 (0%)
2.75 Mbits/sec   0.027 ms    0/ 2335 (0%)
3.28 Mbits/sec   0.041 ms    0/ 2792 (0%)
3.82 Mbits/sec   0.117 ms    0/ 3246 (0%)
6.07 Mbits/sec   0.014 ms    0/ 5161 (0%)
1.70 Mbits/sec   0.032 ms    0/ 1446 (0%)
8.44 Mbits/sec   0.021 ms    0/ 7174 (0%)
2.15 Mbits/sec   0.075 ms    0/ 1827 (0%)
5.63 Mbits/sec   0.095 ms    0/ 4790 (0%)
6.23 Mbits/sec   0.224 ms    0/ 5294 (0%)
2.49 Mbits/sec   0.075 ms    0/ 2120 (0%)
7.65 Mbits/sec   0.125 ms    0/ 6507 (0%)
4.91 Mbits/sec   0.017 ms    1/ 4176 (0.024%)
4.79 Mbits/sec   0.041 ms    0/ 4075 (0%)
2.26 Mbits/sec   0.134 ms    0/ 1927 (0%)
4.18 Mbits/sec   0.175 ms    1/ 3559 (0.028%)
4.63 Mbits/sec   0.049 ms    0/ 3942 (0%)
8.49 Mbits/sec   0.033 ms    0/ 7221 (0%)
6.68 Mbits/sec   0.023 ms    0/ 5682 (0%)
3.23 Mbits/sec   0.020 ms    0/ 2747 (0%)
5.69 Mbits/sec   0.013 ms    0/ 4836 (0%)
4.81 Mbits/sec   0.031 ms    0/ 4092 (0%)
3.62 Mbits/sec   0.051 ms    0/ 3081 (0%)
4.25 Mbits/sec   0.024 ms    0/ 3617 (0%)
2.70 Mbits/sec   0.026 ms    0/ 2301 (0%)
3.25 Mbits/sec   0.022 ms    0/ 2762 (0%)
1.30 Mbits/sec   0.033 ms    0/ 1108 (0%)
4.14 Mbits/sec   0.036 ms    0/ 3522 (0%)
4.70 Mbits/sec   0.019 ms    0/ 3996 (0%)
1.86 Mbits/sec   0.024 ms    0/ 1580 (0%)
4.90 Mbits/sec   0.019 ms    0/ 4171 (0%)
4.84 Mbits/sec   0.023 ms    0/ 4112 (0%)
3.92 Mbits/sec   0.031 ms    0/ 3336 (0%)
1.86 Mbits/sec   0.225 ms    0/ 1580 (0%)
5.41 Mbits/sec   0.020 ms    0/ 4600 (0%)
4.22 Mbits/sec   0.019 ms    0/ 3592 (0%)
6.17 Mbits/sec   0.131 ms    0/ 5247 (0%)
6.69 Mbits/sec   0.027 ms    0/ 5689 (0%)
6.38 Mbits/sec   0.080 ms    0/ 5426 (0%)
3.70 Mbits/sec   0.017 ms    0/ 3148 (0%)
3.15 Mbits/sec   0.068 ms    0/ 2676 (0%)
3.73 Mbits/sec   0.016 ms    0/ 3173 (0%)
2.35 Mbits/sec   0.098 ms    0/ 1997 (0%)
6.95 Mbits/sec   0.020 ms    0/ 5911 (0%)
4.79 Mbits/sec   0.016 ms    0/ 4070 (0%)
8.53 Mbits/sec   0.023 ms    0/ 7252 (0%)
3.05 Mbits/sec   0.010 ms    0/ 2590 (0%)
4.95 Mbits/sec   0.018 ms    0/ 4211 (0%)
