6.18 Mbits/sec   0.072 ms    0/ 5259 (0%)
5.26 Mbits/sec   0.014 ms    0/ 4472 (0%)
5.98 Mbits/sec   0.030 ms    0/ 5082 (0%)
9.45 Mbits/sec   0.216 ms    0/ 8033 (0%)
6.37 Mbits/sec   0.065 ms    0/ 5418 (0%)
1.64 Mbits/sec   0.058 ms    0/ 1399 (0%)
4.33 Mbits/sec   0.025 ms    0/ 3678 (0%)
7.30 Mbits/sec   0.017 ms    0/ 6204 (0%)
9.86 Mbits/sec   0.040 ms    0/ 8383 (0%)
6.42 Mbits/sec   0.020 ms    0/ 5459 (0%)
5.17 Mbits/sec   0.051 ms    0/ 4394 (0%)
4.83 Mbits/sec   0.016 ms    0/ 4110 (0%)
4.53 Mbits/sec   0.028 ms    0/ 3851 (0%)
3.32 Mbits/sec   0.022 ms    0/ 2829 (0%)
6.28 Mbits/sec   0.094 ms    0/ 5337 (0%)
8.24 Mbits/sec   0.029 ms    0/ 7008 (0%)
7.25 Mbits/sec   0.026 ms    0/ 6163 (0%)
2.83 Mbits/sec   0.262 ms    0/ 2405 (0%)
2.31 Mbits/sec   0.061 ms    0/ 1964 (0%)
6.16 Mbits/sec   0.092 ms    0/ 5242 (0%)
5.98 Mbits/sec   0.052 ms    0/ 5082 (0%)
4.15 Mbits/sec   0.082 ms    0/ 3533 (0%)
5.30 Mbits/sec   0.016 ms    0/ 4511 (0%)
3.26 Mbits/sec   0.029 ms    0/ 2777 (0%)
6.60 Mbits/sec   0.039 ms    0/ 5615 (0%)
5.29 Mbits/sec   0.039 ms    0/ 4497 (0%)
4.52 Mbits/sec   0.029 ms    0/ 3841 (0%)
8.20 Mbits/sec   0.016 ms    0/ 6969 (0%)
6.06 Mbits/sec   0.026 ms    0/ 5152 (0%)
4.15 Mbits/sec   0.041 ms    0/ 3529 (0%)
5.29 Mbits/sec   0.160 ms    0/ 4497 (0%)
7.03 Mbits/sec   0.039 ms    0/ 5978 (0%)
8.52 Mbits/sec   0.026 ms    0/ 7242 (0%)
8.74 Mbits/sec   0.082 ms    0/ 7435 (0%)
2.66 Mbits/sec   0.021 ms    0/ 2263 (0%)
6.66 Mbits/sec   0.032 ms    0/ 5660 (0%)
4.77 Mbits/sec   0.128 ms    0/ 4057 (0%)
1.41 Mbits/sec   0.034 ms    0/ 1201 (0%)
5.97 Mbits/sec   0.043 ms    0/ 5079 (0%)
2.05 Mbits/sec   0.075 ms    0/ 1748 (0%)
1.69 Mbits/sec   0.058 ms    0/ 1441 (0%)
4.21 Mbits/sec   0.154 ms    0/ 3580 (0%)
5.27 Mbits/sec   0.079 ms    0/ 4486 (0%)
4.33 Mbits/sec   0.034 ms    0/ 3682 (0%)
4.28 Mbits/sec   0.025 ms    0/ 3639 (0%)
2.03 Mbits/sec   0.071 ms    0/ 1729 (0%)
5.45 Mbits/sec   0.041 ms    0/ 4638 (0%)
5.22 Mbits/sec   0.126 ms    0/ 4435 (0%)
5.84 Mbits/sec   0.022 ms    0/ 4966 (0%)
2.36 Mbits/sec   0.070 ms    0/ 2007 (0%)
3.68 Mbits/sec   0.029 ms    0/ 3129 (0%)
5.20 Mbits/sec   0.024 ms    0/ 4426 (0%)
9.66 Mbits/sec   0.016 ms    0/ 8211 (0%)
4.25 Mbits/sec   0.014 ms    0/ 3616 (0%)
3.26 Mbits/sec   0.028 ms    0/ 2774 (0%)
6.38 Mbits/sec   0.027 ms    0/ 5429 (0%)
3.80 Mbits/sec   0.029 ms    0/ 3235 (0%)
1.18 Mbits/sec   0.020 ms    0/ 1006 (0%)
