3.14 Mbits/sec   0.008 ms    0/ 2668 (0%)
5.19 Mbits/sec   0.028 ms    0/ 4410 (0%)
5.76 Mbits/sec   0.019 ms    0/ 4901 (0%)
3.95 Mbits/sec   0.029 ms    0/ 3356 (0%)
3.87 Mbits/sec   0.026 ms    0/ 3288 (0%)
4.27 Mbits/sec   0.022 ms    0/ 3634 (0%)
2.98 Mbits/sec   0.028 ms    0/ 2537 (0%)
4.65 Mbits/sec   0.017 ms    0/ 3951 (0%)
2.71 Mbits/sec   0.034 ms    0/ 2302 (0%)
6.89 Mbits/sec   0.021 ms    0/ 5855 (0%)
4.51 Mbits/sec   0.018 ms    0/ 3833 (0%)
6.07 Mbits/sec   0.013 ms    0/ 5163 (0%)
1.82 Mbits/sec   0.020 ms    0/ 1545 (0%)
5.17 Mbits/sec   0.010 ms    0/ 4400 (0%)
5.30 Mbits/sec   0.011 ms    0/ 4511 (0%)
2.26 Mbits/sec   0.020 ms    0/ 1927 (0%)
2.79 Mbits/sec   0.029 ms    0/ 2375 (0%)
6.34 Mbits/sec   0.024 ms    0/ 5391 (0%)
7.67 Mbits/sec   0.021 ms    0/ 6524 (0%)
3.27 Mbits/sec   0.025 ms    0/ 2778 (0%)
5.91 Mbits/sec   0.018 ms    0/ 5023 (0%)
2.35 Mbits/sec   0.025 ms    0/ 1998 (0%)
7.50 Mbits/sec   0.029 ms    0/ 6378 (0%)
3.18 Mbits/sec   0.019 ms    0/ 2707 (0%)
8.63 Mbits/sec   0.019 ms    0/ 7343 (0%)
4.71 Mbits/sec   0.018 ms    0/ 4008 (0%)
8.47 Mbits/sec   0.021 ms    0/ 7205 (0%)
4.47 Mbits/sec   0.027 ms    0/ 3806 (0%)
4.13 Mbits/sec   0.041 ms    0/ 3515 (0%)
4.79 Mbits/sec   0.026 ms    0/ 4072 (0%)
4.14 Mbits/sec   0.017 ms    0/ 3523 (0%)
3.68 Mbits/sec   0.022 ms    0/ 3129 (0%)
5.11 Mbits/sec   0.032 ms    0/ 4348 (0%)
4.77 Mbits/sec   0.029 ms    0/ 4059 (0%)
4.28 Mbits/sec   0.022 ms    0/ 3641 (0%)
4.97 Mbits/sec   0.024 ms    0/ 4229 (0%)
4.00 Mbits/sec   0.031 ms    0/ 3403 (0%)
7.71 Mbits/sec   0.018 ms    0/ 6554 (0%)
6.21 Mbits/sec   0.029 ms    0/ 5283 (0%)
0.69 Mbits/sec   0.024 ms    0/  591 (0%)
4.83 Mbits/sec   0.009 ms    0/ 4109 (0%)
4.06 Mbits/sec   0.020 ms    0/ 3457 (0%)
2.37 Mbits/sec   0.015 ms    0/ 2018 (0%)
7.94 Mbits/sec   0.016 ms    0/ 6753 (0%)
