2.27 Mbits/sec   0.012 ms    0/ 1930 (0%)
5.18 Mbits/sec   0.032 ms    0/ 4408 (0%)
6.53 Mbits/sec   0.036 ms    0/ 5550 (0%)
2.07 Mbits/sec   0.018 ms    0/ 1765 (0%)
6.64 Mbits/sec   0.022 ms    0/ 5650 (0%)
7.20 Mbits/sec   0.026 ms    0/ 6125 (0%)
5.30 Mbits/sec   0.014 ms    0/ 4507 (0%)
3.70 Mbits/sec   0.034 ms    0/ 3148 (0%)
9.45 Mbits/sec   0.042 ms    0/ 8039 (0%)
8.28 Mbits/sec   0.030 ms    0/ 7043 (0%)
1.50 Mbits/sec   0.019 ms    0/ 1277 (0%)
3.39 Mbits/sec   0.016 ms    0/ 2883 (0%)
5.82 Mbits/sec   0.026 ms    0/ 4953 (0%)
3.52 Mbits/sec   0.025 ms    0/ 2996 (0%)
2.29 Mbits/sec   0.026 ms    0/ 1949 (0%)
0.33 Mbits/sec   0.035 ms    0/  281 (0%)
4.11 Mbits/sec   0.032 ms    0/ 3497 (0%)
5.39 Mbits/sec   0.026 ms    0/ 4583 (0%)
4.54 Mbits/sec   0.063 ms    0/ 3859 (0%)
5.34 Mbits/sec   0.040 ms    0/ 4540 (0%)
6.75 Mbits/sec   0.026 ms    0/ 5738 (0%)
6.08 Mbits/sec   0.027 ms    0/ 5174 (0%)
7.96 Mbits/sec   0.039 ms    0/ 6771 (0%)
7.32 Mbits/sec   0.028 ms    0/ 6227 (0%)
6.74 Mbits/sec   0.044 ms    0/ 5731 (0%)
3.64 Mbits/sec   0.025 ms    0/ 3097 (0%)
6.62 Mbits/sec   0.030 ms    0/ 5631 (0%)
6.77 Mbits/sec   0.035 ms    0/ 5762 (0%)
2.20 Mbits/sec   0.045 ms    0/ 1871 (0%)
3.97 Mbits/sec   0.028 ms    0/ 3375 (0%)
3.96 Mbits/sec   0.023 ms    0/ 3366 (0%)
8.76 Mbits/sec   0.030 ms    0/ 7452 (0%)
7.26 Mbits/sec   0.025 ms    0/ 6173 (0%)
2.86 Mbits/sec   0.016 ms    0/ 2429 (0%)
2.47 Mbits/sec   0.024 ms    0/ 2103 (0%)
6.27 Mbits/sec   0.034 ms    0/ 5328 (0%)
5.33 Mbits/sec   0.029 ms    0/ 4536 (0%)
8.47 Mbits/sec   0.027 ms    0/ 7205 (0%)
2.93 Mbits/sec   0.027 ms    0/ 2492 (0%)
4.34 Mbits/sec   0.029 ms    0/ 3689 (0%)
11.7 Mbits/sec   0.028 ms    0/ 9961 (0%)
2.61 Mbits/sec   0.025 ms    0/ 2221 (0%)
5.86 Mbits/sec   0.024 ms    0/ 4981 (0%)
3.80 Mbits/sec   0.019 ms    0/ 3229 (0%)
3.74 Mbits/sec   0.026 ms    0/ 3178 (0%)
4.55 Mbits/sec   0.024 ms    0/ 3870 (0%)
7.08 Mbits/sec   0.036 ms    0/ 6025 (0%)
3.59 Mbits/sec   0.029 ms    0/ 3052 (0%)
4.45 Mbits/sec   0.026 ms    0/ 3783 (0%)
5.82 Mbits/sec   0.017 ms    0/ 4953 (0%)
5.91 Mbits/sec   0.026 ms    0/ 5026 (0%)
3.39 Mbits/sec   0.028 ms    0/ 2885 (0%)
9.69 Mbits/sec   0.021 ms    0/ 8238 (0%)
6.81 Mbits/sec   0.027 ms    0/ 5791 (0%)
4.13 Mbits/sec   0.028 ms    0/ 3513 (0%)
3.43 Mbits/sec   0.024 ms    0/ 2913 (0%)
3.88 Mbits/sec   0.040 ms    0/ 3299 (0%)
6.25 Mbits/sec   0.025 ms    0/ 5317 (0%)
4.37 Mbits/sec   0.041 ms    0/ 3718 (0%)
5.12 Mbits/sec   0.038 ms    0/ 4354 (0%)
5.54 Mbits/sec   0.013 ms    0/ 4709 (0%)
4.84 Mbits/sec   0.037 ms    0/ 4119 (0%)
4.36 Mbits/sec   0.038 ms    0/ 3707 (0%)
6.56 Mbits/sec   0.025 ms    0/ 5578 (0%)
6.30 Mbits/sec   0.024 ms    0/ 5354 (0%)
4.86 Mbits/sec   0.034 ms    0/ 4129 (0%)
7.16 Mbits/sec   0.020 ms    0/ 6087 (0%)
4.37 Mbits/sec   0.034 ms    0/ 3721 (0%)
1.45 Mbits/sec   0.023 ms    0/ 1235 (0%)
6.63 Mbits/sec   0.031 ms    0/ 5634 (0%)
6.26 Mbits/sec   0.027 ms    0/ 5325 (0%)
3.86 Mbits/sec   0.022 ms    0/ 3286 (0%)
5.03 Mbits/sec   0.017 ms    0/ 4278 (0%)
6.93 Mbits/sec   0.031 ms    0/ 5897 (0%)
2.91 Mbits/sec   0.029 ms    0/ 2480 (0%)
2.50 Mbits/sec   0.023 ms    0/ 2128 (0%)
