    0/11056 (0%) 2263.195/2262.647/2264.976/21.524 
    0/ 7655 (0%) 2312.907/2312.457/2314.073/26.437 
    0/ 9355 (0%) 2314.096/2313.619/2318.939/23.925 
    1/ 6804 (0.015%) 2315.253/2314.771/2317.827/28.070 
    0/ 6804 (0%) 2317.139/2316.611/2322.816/28.091 
    0/ 8505 (0%) 2318.363/2317.875/2320.848/25.138 
    0/ 9355 (0%) 2319.587/2319.058/2324.015/23.982 
    0/ 9355 (0%) 2320.846/2320.364/2324.795/23.995 
    0/ 8505 (0%) 2321.998/2321.510/2323.227/25.179 
    0/ 6804 (0%) 2323.257/2322.770/2327.747/28.167 
    0/ 7655 (0%) 2324.988/2324.502/2328.895/26.572 
    0/10206 (0%) 2326.154/2325.666/2331.311/23.025 
    0/ 6804 (0%) 2327.408/2326.937/2332.806/28.217 
    0/ 5954 (0%) 2328.757/2328.225/2332.626/30.179 
    0/ 9355 (0%) 2329.935/2329.446/2334.591/24.088 
    0/ 7654 (0%) 2331.204/2330.715/2338.322/26.649 
    0/ 6804 (0%) 2333.078/2332.554/2336.386/28.284 
    0/ 5954 (0%) 2334.270/2333.778/2337.400/30.252 
    0/ 3403 (0%) 2335.599/2335.107/2339.812/40.038 
    0/10205 (0%) 2336.871/2336.395/2339.433/23.132 
    0/ 7655 (0%) 2338.066/2337.601/2339.718/26.723 
    0/ 7655 (0%) 2339.431/2338.949/2341.216/26.737 
    0/ 6804 (0%) 2341.477/2340.951/2344.345/28.384 
    0/ 7655 (0%) 2342.757/2342.236/2347.308/26.775 
    0/11906 (0%) 2343.968/2343.453/2350.623/21.483 
    0/ 6804 (0%) 2345.222/2344.707/2350.345/28.432 
    0/ 5954 (0%) 2346.520/2346.056/2350.679/30.411 
    0/ 7655 (0%) 2347.795/2347.288/2350.343/26.832 
    0/ 7654 (0%) 2349.605/2349.108/2352.123/26.856 
    0/ 7655 (0%) 2350.925/2350.421/2361.842/26.871 
    0/11056 (0%) 2352.162/2351.594/2355.075/22.369 
    0/ 6804 (0%) 2353.361/2352.847/2357.037/28.528 
    0/ 9355 (0%) 2354.569/2354.045/2360.100/24.342 
    0/ 6804 (0%) 2355.768/2355.274/2360.406/28.559 
    0/ 7655 (0%) 2357.690/2357.234/2360.675/26.946 
    0/ 7655 (0%) 2358.844/2358.336/2362.032/26.961 
    0/ 5104 (0%) 2360.150/2359.603/2363.532/33.034 
    0/ 7655 (0%) 2361.365/2360.853/2365.564/26.988 
    0/ 3403 (0%) 2362.636/2362.210/2364.951/40.505 
    2/ 9355 (0.021%) 2363.894/2363.317/2366.957/24.440 
    0/ 4253 (0%) 2365.704/2365.160/2367.165/36.276 
    0/ 6804 (0%) 2366.945/2366.471/2371.284/28.695 
    0/ 8505 (0%) 2368.193/2367.655/2370.360/25.677 
    0/ 7655 (0%) 2369.414/2368.967/2373.007/27.080 
    0/ 5104 (0%) 2370.665/2370.155/2373.702/33.181 
    0/ 5104 (0%) 2371.962/2371.468/2374.641/33.202 
    0/ 7655 (0%) 2373.765/2373.304/2382.642/27.134 
    0/ 7655 (0%) 2375.091/2374.589/2378.067/27.147 
    0/ 6804 (0%) 2376.298/2375.783/2381.087/28.806 
    0/ 7653 (0%) 2377.548/2377.076/2382.234/27.178 
    0/ 7655 (0%) 2378.782/2378.235/2380.944/27.187 
    0/ 4253 (0%) 2380.074/2379.623/2382.587/36.498 
    0/ 5954 (0%) 2381.911/2381.414/2391.615/30.869 
    0/ 5104 (0%) 2383.124/2382.626/2386.165/33.357 
    2/ 5104 (0.039%) 2384.463/2383.922/2385.688/33.384 
    0/ 2553 (0%) 2385.671/2385.112/2390.500/47.221 
    0/ 5104 (0%) 2386.949/2386.475/2388.545/33.410 
    0/ 7655 (0%) 2388.225/2387.661/2394.535/27.296 
    0/ 5954 (0%) 2390.018/2389.480/2400.476/30.975 
    0/ 5104 (0%) 2391.214/2390.738/2398.791/33.469 
    0/ 9355 (0%) 2392.529/2391.999/2398.170/24.736 
    0/ 7655 (0%) 2393.697/2393.188/2400.561/27.358 
    0/ 3403 (0%) 2394.861/2394.401/2396.202/41.055 
    0/ 7655 (0%) 2396.165/2395.672/2400.911/27.388 
    0/ 8505 (0%) 2398.058/2397.503/2406.216/26.003 
    0/11056 (0%) 2399.295/2398.723/2403.123/22.816 
    0/ 7655 (0%) 2400.504/2399.950/2405.336/27.436 
    0/ 8505 (0%) 2401.715/2401.224/2405.807/26.042 
    0/ 9355 (0%) 2403.016/2402.489/2405.673/24.845 
    0/ 5954 (0%) 2404.262/2403.714/2405.731/31.157 
    0/ 5954 (0%) 2406.067/2405.547/2413.367/31.183 
    0/ 7655 (0%) 2407.266/2406.732/2414.146/27.514 
    0/10206 (0%) 2408.566/2408.022/2412.023/23.841 
    0/ 9355 (0%) 2409.784/2409.267/2414.992/24.914 
    0/ 5104 (0%) 2410.960/2410.412/2414.670/33.745 
    0/10206 (0%) 2412.251/2411.754/2418.684/23.877 
    0/ 7655 (0%) 2414.139/2413.620/2420.318/27.593 
    0/11906 (0%) 2415.382/2414.905/2421.561/22.135 
    0/ 5954 (0%) 2416.655/2416.145/2423.584/31.318 
    0/ 5954 (0%) 2417.940/2417.403/2446.272/31.347 
    0/ 8505 (0%) 2419.169/2418.676/2421.575/26.230 
    0/ 4253 (0%) 2420.391/2419.942/2430.033/37.114 
    0/ 8505 (0%) 2422.278/2421.771/2426.688/26.266 
    0/ 3403 (0%) 2423.527/2423.022/2428.743/41.547 
    0/10206 (0%) 2424.779/2424.215/2436.687/24.002 
    0/ 8505 (0%) 2426.056/2425.553/2430.621/26.307 
    0/ 5104 (0%) 2427.293/2426.806/2430.533/33.977 
    0/ 5104 (0%) 2428.514/2428.016/2431.774/33.994 
    0/ 7655 (0%) 2430.337/2429.839/2434.149/27.778 
    0/ 8505 (0%) 2431.599/2431.063/2437.233/26.365 
    0/ 9355 (0%) 2432.711/2432.228/2435.352/25.151 
    0/ 7655 (0%) 2433.955/2433.407/2438.080/27.818 
    0/ 7655 (0%) 2435.137/2434.643/2445.751/27.835 
    0/ 5104 (0%) 2436.423/2435.902/2438.504/34.104 
    0/ 7655 (0%) 2438.186/2437.706/2441.008/27.866 
    0/ 9355 (0%) 2439.492/2438.989/2446.438/25.222 
    0/ 8505 (0%) 2440.701/2440.239/2444.443/26.465 
    0/ 9355 (0%) 2441.996/2441.485/2445.492/25.247 
    0/ 9355 (0%) 2443.195/2442.687/2449.511/25.259 
    0/ 4253 (0%) 2444.461/2444.028/2445.509/37.483 
    0/ 5954 (0%) 2446.296/2445.839/2448.076/31.703 
    0/ 6804 (0%) 2447.538/2447.033/2450.460/29.672 
    0/ 6804 (0%) 2448.742/2448.272/2451.151/29.685 
    0/ 6804 (0%) 2450.047/2449.547/2452.967/29.701 
    0/ 9355 (0%) 2451.348/2450.841/2455.600/25.344 
    0/ 7655 (0%) 2452.625/2452.098/2457.564/28.031 
    0/ 9355 (0%) 2454.651/2454.128/2462.289/25.381 
    0/ 7655 (0%) 2455.973/2455.402/2459.502/28.073 
    0/ 4253 (0%) 2457.193/2456.665/2459.637/37.676 
    0/ 5954 (0%) 2458.472/2457.953/2462.592/31.859 
    0/ 8505 (0%) 2459.770/2459.273/2472.085/26.674 
    0/ 8505 (0%) 2461.001/2460.472/2464.590/26.686 
    0/ 9355 (0%) 2462.937/2462.378/2464.824/25.464 
    0/ 6804 (0%) 2464.159/2463.647/2470.059/29.873 
    0/ 8505 (0%) 2465.443/2464.937/2469.473/26.732 
    0/ 9355 (0%) 2466.702/2466.203/2468.647/25.501 
    0/ 7655 (0%) 2467.982/2467.512/2472.104/28.207 
    0/ 6804 (0%) 2469.237/2468.736/2478.731/29.935 
    0/ 6804 (0%) 2471.089/2470.531/2473.325/29.957 
    0/ 7655 (0%) 2472.303/2471.769/2475.955/28.257 
    0/ 6804 (0%) 2473.512/2473.038/2478.956/29.986 
    0/ 6804 (0%) 2474.820/2474.285/2479.180/30.002 
    0/10206 (0%) 2476.077/2475.529/2478.818/24.507 
    0/ 8505 (0%) 2477.330/2476.789/2487.250/26.862 
    0/ 6804 (0%) 2479.259/2478.773/2485.018/30.057 
    0/ 7655 (0%) 2480.509/2479.957/2490.808/28.353 
    0/ 6804 (0%) 2481.790/2481.292/2483.618/30.085 
    0/ 9355 (0%) 2483.072/2482.530/2485.037/25.672 
    0/ 6804 (0%) 2484.320/2483.797/2492.271/30.118 
    0/ 7655 (0%) 2485.578/2485.058/2487.541/28.409 
    0/ 5954 (0%) 2487.465/2486.936/2490.026/32.236 
    0/ 8505 (0%) 2488.810/2488.269/2500.473/26.988 
    0/ 8505 (0%) 2490.050/2489.567/2493.961/26.998 
    0/ 5954 (0%) 2491.304/2490.794/2496.088/32.286 
    0/ 7655 (0%) 2492.561/2492.063/2494.876/28.486 
    0/ 7655 (0%) 2493.824/2493.347/2497.974/28.503 
    0/10206 (0%) 2495.703/2495.209/2500.458/24.704 
    0/ 7655 (0%) 2497.042/2496.543/2503.942/28.539 
    0/ 7655 (0%) 2498.311/2497.849/2500.622/28.554 
    0/ 5954 (0%) 2499.589/2499.099/2503.745/32.394 
    0/ 4253 (0%) 2500.851/2500.385/2503.297/38.351 
    0/ 2553 (0%) 2502.141/2501.681/2503.309/49.526 
