13.0 Mbits/sec   0.086 ms    0/11056 (0%) 2263.195/2262.647/2264.976/21.524 ms 1105 pps
10.0 Mbits/sec   0.103 ms    0/ 8505 (0%) 2264.303/2263.830/2266.634/24.552 ms  850 pps
9.00 Mbits/sec   0.102 ms    0/ 7655 (0%) 2265.477/2265.008/2267.339/25.892 ms  765 pps
8.00 Mbits/sec   0.105 ms    0/ 6804 (0%) 2266.649/2266.182/2268.780/27.481 ms  680 pps
9.00 Mbits/sec   0.113 ms    0/ 7655 (0%) 2267.888/2267.432/2270.066/25.924 ms  765 pps
8.00 Mbits/sec   0.104 ms    0/ 6804 (0%) 2268.995/2268.553/2270.791/27.509 ms  680 pps
8.99 Mbits/sec   0.150 ms    0/ 7645 (0%) 2270.748/2270.223/2273.822/25.970 ms  764 pps
8.00 Mbits/sec   0.110 ms    0/ 6804 (0%) 2271.966/2271.448/2274.524/27.542 ms  680 pps
8.00 Mbits/sec   0.139 ms    0/ 6804 (0%) 2273.143/2272.629/2276.279/27.556 ms  680 pps
11.0 Mbits/sec   0.139 ms    0/ 9355 (0%) 2274.283/2273.766/2276.284/23.512 ms  935 pps
9.00 Mbits/sec   0.131 ms    0/ 7655 (0%) 2275.466/2274.963/2282.074/26.008 ms  765 pps
10.0 Mbits/sec   0.125 ms    0/ 8505 (0%) 2276.684/2276.131/2280.264/24.686 ms  850 pps
9.00 Mbits/sec   0.100 ms    0/ 7655 (0%) 2278.478/2277.923/2281.606/26.041 ms  765 pps
10.0 Mbits/sec   0.160 ms    0/ 8505 (0%) 2279.602/2279.077/2282.106/24.719 ms  850 pps
9.00 Mbits/sec   0.118 ms    0/ 7655 (0%) 2280.775/2280.260/2285.500/26.066 ms  765 pps
9.00 Mbits/sec   0.106 ms    0/ 7655 (0%) 2281.976/2281.480/2285.227/26.081 ms  765 pps
11.0 Mbits/sec   0.110 ms    0/ 9355 (0%) 2283.239/2282.706/2287.279/23.606 ms  935 pps
8.00 Mbits/sec   0.200 ms    0/ 6804 (0%) 2284.403/2283.856/2287.945/27.693 ms  680 pps
10.0 Mbits/sec   0.119 ms    1/ 8504 (0.012%) 2286.111/2285.630/2293.672/24.792 ms  850 pps
9.00 Mbits/sec   0.064 ms    0/ 7655 (0%) 2287.269/2286.767/2289.498/26.142 ms  765 pps
7.00 Mbits/sec   0.162 ms    0/ 5954 (0%) 2288.451/2287.950/2296.572/29.656 ms  595 pps
8.00 Mbits/sec   0.142 ms    0/ 6804 (0%) 2289.599/2289.074/2291.362/27.757 ms  680 pps
9.00 Mbits/sec   0.096 ms    0/ 7655 (0%) 2290.849/2290.346/2294.975/26.183 ms  765 pps
8.00 Mbits/sec   0.095 ms    0/ 6804 (0%) 2292.020/2291.489/2294.973/27.784 ms  680 pps
12.0 Mbits/sec   0.125 ms    0/10206 (0%) 2293.800/2293.288/2297.406/22.705 ms 1020 pps
11.0 Mbits/sec   0.117 ms    0/ 9355 (0%) 2294.942/2294.448/2298.467/23.727 ms  935 pps
9.00 Mbits/sec   0.093 ms    0/ 7655 (0%) 2296.170/2295.679/2301.197/26.243 ms  765 pps
11.0 Mbits/sec   0.101 ms    0/ 9355 (0%) 2297.473/2296.923/2302.087/23.752 ms  935 pps
10.0 Mbits/sec   0.110 ms    0/ 8505 (0%) 2298.620/2298.121/2307.471/24.926 ms  850 pps
11.0 Mbits/sec   0.111 ms    0/ 9355 (0%) 2299.716/2299.231/2302.486/23.776 ms  935 pps
10.0 Mbits/sec   0.102 ms    0/ 8505 (0%) 2301.592/2301.067/2305.712/24.956 ms  850 pps
6.00 Mbits/sec   0.111 ms    0/ 5104 (0%) 2302.815/2302.347/2306.074/32.238 ms  510 pps
10.0 Mbits/sec   0.106 ms    0/ 8505 (0%) 2303.998/2303.546/2307.472/24.982 ms  850 pps
11.0 Mbits/sec   0.104 ms    0/ 9355 (0%) 2305.155/2304.664/2308.985/23.832 ms  935 pps
9.00 Mbits/sec   0.086 ms    0/ 7655 (0%) 2306.365/2305.830/2314.977/26.358 ms  765 pps
11.0 Mbits/sec   0.079 ms    0/ 9355 (0%) 2307.510/2307.018/2309.046/23.857 ms  935 pps
9.00 Mbits/sec   0.095 ms    0/ 7655 (0%) 2309.331/2308.929/2313.822/26.395 ms  765 pps
8.00 Mbits/sec   0.084 ms    0/ 6804 (0%) 2310.542/2310.074/2314.833/28.011 ms  680 pps
10.0 Mbits/sec   0.111 ms    0/ 8505 (0%) 2311.691/2311.240/2314.407/25.066 ms  850 pps
9.00 Mbits/sec   0.145 ms    0/ 7655 (0%) 2312.907/2312.457/2314.073/26.437 ms  765 pps
11.0 Mbits/sec   0.125 ms    0/ 9355 (0%) 2314.096/2313.619/2318.939/23.925 ms  935 pps
8.00 Mbits/sec   0.076 ms    1/ 6804 (0.015%) 2315.253/2314.771/2317.827/28.070 ms  680 pps
8.00 Mbits/sec   0.163 ms    0/ 6804 (0%) 2317.139/2316.611/2322.816/28.091 ms  680 pps
10.0 Mbits/sec   0.117 ms    0/ 8505 (0%) 2318.363/2317.875/2320.848/25.138 ms  850 pps
11.0 Mbits/sec   0.131 ms    0/ 9355 (0%) 2319.587/2319.058/2324.015/23.982 ms  935 pps
11.0 Mbits/sec   0.119 ms    0/ 9355 (0%) 2320.846/2320.364/2324.795/23.995 ms  935 pps
10.0 Mbits/sec   0.119 ms    0/ 8505 (0%) 2321.998/2321.510/2323.227/25.179 ms  850 pps
8.00 Mbits/sec   0.187 ms    0/ 6804 (0%) 2323.257/2322.770/2327.747/28.167 ms  680 pps
9.00 Mbits/sec   0.111 ms    0/ 7655 (0%) 2324.988/2324.502/2328.895/26.572 ms  765 pps
12.0 Mbits/sec   0.127 ms    0/10206 (0%) 2326.154/2325.666/2331.311/23.025 ms 1020 pps
8.00 Mbits/sec   0.087 ms    0/ 6804 (0%) 2327.408/2326.937/2332.806/28.217 ms  680 pps
7.00 Mbits/sec   0.103 ms    0/ 5954 (0%) 2328.757/2328.225/2332.626/30.179 ms  595 pps
11.0 Mbits/sec   0.129 ms    0/ 9355 (0%) 2329.935/2329.446/2334.591/24.088 ms  935 pps
9.00 Mbits/sec   0.182 ms    0/ 7654 (0%) 2331.204/2330.715/2338.322/26.649 ms  765 pps
8.00 Mbits/sec   0.124 ms    0/ 6804 (0%) 2333.078/2332.554/2336.386/28.284 ms  680 pps
7.00 Mbits/sec   0.098 ms    0/ 5954 (0%) 2334.270/2333.778/2337.400/30.252 ms  595 pps
4.00 Mbits/sec   0.102 ms    0/ 3403 (0%) 2335.599/2335.107/2339.812/40.038 ms  340 pps
12.0 Mbits/sec   0.098 ms    0/10205 (0%) 2336.871/2336.395/2339.433/23.132 ms 1020 pps
9.00 Mbits/sec   0.102 ms    0/ 7655 (0%) 2338.066/2337.601/2339.718/26.723 ms  765 pps
9.00 Mbits/sec   0.146 ms    0/ 7655 (0%) 2339.431/2338.949/2341.216/26.737 ms  765 pps
8.00 Mbits/sec   0.126 ms    0/ 6804 (0%) 2341.477/2340.951/2344.345/28.384 ms  680 pps
9.00 Mbits/sec   0.109 ms    0/ 7655 (0%) 2342.757/2342.236/2347.308/26.775 ms  765 pps
14.0 Mbits/sec   0.089 ms    0/11906 (0%) 2343.968/2343.453/2350.623/21.483 ms 1190 pps
8.00 Mbits/sec   0.155 ms    0/ 6804 (0%) 2345.222/2344.707/2350.345/28.432 ms  680 pps
7.00 Mbits/sec   0.135 ms    0/ 5954 (0%) 2346.520/2346.056/2350.679/30.411 ms  595 pps
