8.00 Mbits/sec   0.117 ms    0/ 6804 (0%)  1.526/ 1.331/ 9.843/ 0.195 ms  680 pps
8.00 Mbits/sec   0.098 ms    0/ 6804 (0%)  1.583/ 1.350/ 5.493/ 0.153 ms  680 pps
8.00 Mbits/sec   0.165 ms    0/ 6804 (0%)  1.652/ 1.385/11.717/ 0.397 ms  680 pps
9.00 Mbits/sec   0.098 ms    0/ 7654 (0%)  1.582/ 1.398/ 5.093/ 0.148 ms  765 pps
9.00 Mbits/sec   0.104 ms    0/ 7654 (0%)  1.593/ 1.424/ 9.572/ 0.241 ms  765 pps
11.0 Mbits/sec   0.125 ms    0/ 9355 (0%)  1.667/ 1.433/ 7.385/ 0.184 ms  935 pps
8.00 Mbits/sec   0.072 ms    0/ 6804 (0%)  1.627/ 1.452/ 4.735/ 0.138 ms  680 pps
10.0 Mbits/sec   0.152 ms    0/ 8505 (0%)  1.749/ 1.492/10.528/ 0.318 ms  850 pps
7.00 Mbits/sec   0.057 ms    0/ 5954 (0%)  1.688/ 1.520/ 8.739/ 0.183 ms  595 pps
6.00 Mbits/sec   0.140 ms    0/ 5103 (0%)  1.687/ 1.512/ 6.755/ 0.217 ms  510 pps
13.0 Mbits/sec   0.195 ms    0/11056 (0%)  1.707/ 1.521/10.237/ 0.245 ms 1105 pps
8.00 Mbits/sec   0.134 ms    0/ 6804 (0%)  1.735/ 1.540/ 9.394/ 0.298 ms  680 pps
11.0 Mbits/sec   0.075 ms    0/ 9355 (0%)  1.723/ 1.551/ 3.996/ 0.110 ms  935 pps
10.0 Mbits/sec   0.114 ms    0/ 8505 (0%)  1.770/ 1.586/ 7.762/ 0.187 ms  850 pps
10.0 Mbits/sec   0.215 ms    0/ 8503 (0%)  1.772/ 1.593/ 5.021/ 0.125 ms  850 pps
7.00 Mbits/sec   0.137 ms    0/ 5954 (0%)  1.821/ 1.631/ 6.313/ 0.142 ms  595 pps
10.0 Mbits/sec   0.181 ms    0/ 8505 (0%)  1.809/ 1.622/ 6.241/ 0.169 ms  850 pps
8.00 Mbits/sec   0.126 ms    0/ 6804 (0%)  1.833/ 1.640/ 4.132/ 0.112 ms  680 pps
9.00 Mbits/sec   0.092 ms    0/ 7654 (0%)  1.902/ 1.665/ 7.011/ 0.197 ms  765 pps
9.00 Mbits/sec   0.115 ms    0/ 7654 (0%)  1.867/ 1.663/ 4.524/ 0.131 ms  765 pps
9.00 Mbits/sec   0.126 ms    0/ 7654 (0%)  1.878/ 1.673/ 5.124/ 0.134 ms  765 pps
10.0 Mbits/sec   0.195 ms    0/ 8505 (0%)  1.885/ 1.678/ 7.065/ 0.202 ms  850 pps
11.0 Mbits/sec   0.404 ms    0/ 9355 (0%)  1.924/ 1.676/ 9.841/ 0.211 ms  935 pps
7.00 Mbits/sec   0.169 ms    0/ 5954 (0%)  1.858/ 1.671/ 8.472/ 0.192 ms  595 pps
8.00 Mbits/sec   0.123 ms    0/ 6804 (0%)  1.874/ 1.689/ 7.168/ 0.128 ms  680 pps
9.00 Mbits/sec   0.092 ms    0/ 7654 (0%)  1.934/ 1.695/ 6.267/ 0.178 ms  765 pps
6.00 Mbits/sec   0.109 ms    0/ 5103 (0%)  1.913/ 1.683/ 7.274/ 0.210 ms  510 pps
8.00 Mbits/sec   0.108 ms    0/ 6804 (0%)  1.912/ 1.689/ 9.279/ 0.263 ms  680 pps
12.0 Mbits/sec   0.102 ms    0/10205 (0%)  1.880/ 1.694/ 5.450/ 0.144 ms 1020 pps
10.0 Mbits/sec   0.111 ms    0/ 8505 (0%)  1.924/ 1.702/ 4.409/ 0.130 ms  850 pps
10.0 Mbits/sec   0.142 ms    0/ 8505 (0%)  1.892/ 1.707/ 7.706/ 0.138 ms  850 pps
5.00 Mbits/sec   0.136 ms    0/ 4253 (0%)  1.882/ 1.707/ 5.611/ 0.135 ms  425 pps
6.00 Mbits/sec   0.093 ms    0/ 5103 (0%)  1.953/ 1.712/ 9.941/ 0.299 ms  510 pps
6.00 Mbits/sec   0.173 ms    0/ 5103 (0%)  1.956/ 1.722/ 7.858/ 0.230 ms  510 pps
11.0 Mbits/sec   0.124 ms    0/ 9355 (0%)  2.003/ 1.718/10.103/ 0.298 ms  935 pps
9.00 Mbits/sec   0.099 ms    0/ 7654 (0%)  1.963/ 1.728/10.046/ 0.226 ms  765 pps
6.00 Mbits/sec   0.108 ms    0/ 5103 (0%)  1.972/ 1.752/ 8.288/ 0.251 ms  510 pps
7.00 Mbits/sec   0.120 ms    0/ 5954 (0%)  1.984/ 1.738/ 7.514/ 0.177 ms  595 pps
6.00 Mbits/sec   0.123 ms    0/ 5103 (0%)  1.963/ 1.740/ 6.850/ 0.211 ms  510 pps
8.00 Mbits/sec   0.127 ms    0/ 6804 (0%)  1.936/ 1.733/ 4.976/ 0.144 ms  680 pps
9.00 Mbits/sec   0.153 ms    0/ 7654 (0%)  1.937/ 1.740/ 7.600/ 0.153 ms  765 pps
9.00 Mbits/sec   0.126 ms    0/ 7654 (0%)  1.985/ 1.740/ 6.478/ 0.216 ms  765 pps
9.00 Mbits/sec   0.101 ms    0/ 7654 (0%)  1.943/ 1.738/ 6.205/ 0.182 ms  765 pps
8.00 Mbits/sec   0.157 ms    0/ 6804 (0%)  2.014/ 1.746/ 8.647/ 0.248 ms  680 pps
10.0 Mbits/sec   0.056 ms    0/ 8505 (0%)  1.979/ 1.746/14.228/ 0.415 ms  850 pps
11.0 Mbits/sec   0.116 ms    0/ 9355 (0%)  1.981/ 1.752/ 4.718/ 0.131 ms  935 pps
6.00 Mbits/sec   0.185 ms    0/ 5104 (0%)  2.040/ 1.766/ 4.559/ 0.151 ms  510 pps
7.00 Mbits/sec   0.107 ms    0/ 5954 (0%)  1.984/ 1.754/ 5.500/ 0.155 ms  595 pps
6.00 Mbits/sec   0.082 ms    0/ 5103 (0%)  1.949/ 1.784/ 4.995/ 0.113 ms  510 pps
