4.85 Mbits/sec   0.024 ms    0/ 4127 (0%)
8.36 Mbits/sec   0.013 ms    0/ 7113 (0%)
6.96 Mbits/sec   0.015 ms    0/ 5918 (0%)
1.47 Mbits/sec   0.021 ms    0/ 1249 (0%)
3.78 Mbits/sec   0.022 ms    0/ 3212 (0%)
3.45 Mbits/sec   0.026 ms    0/ 2938 (0%)
7.52 Mbits/sec   0.012 ms    0/ 6394 (0%)
5.42 Mbits/sec   0.020 ms    0/ 4609 (0%)
4.98 Mbits/sec   0.019 ms    0/ 4238 (0%)
4.30 Mbits/sec   0.015 ms    0/ 3662 (0%)
