3.67 Mbits/sec   0.047 ms    0/ 3118 (0%)
6.12 Mbits/sec   0.022 ms    0/ 5203 (0%)
5.55 Mbits/sec   0.036 ms    0/ 4717 (0%)
5.03 Mbits/sec   0.015 ms    0/ 4276 (0%)
1.84 Mbits/sec   0.037 ms    0/ 1566 (0%)
7.48 Mbits/sec   0.019 ms    0/ 6358 (0%)
6.27 Mbits/sec   0.013 ms    0/ 5328 (0%)
4.99 Mbits/sec   0.017 ms    0/ 4240 (0%)
6.75 Mbits/sec   0.030 ms    0/ 5745 (0%)
10.2 Mbits/sec   0.031 ms    0/ 8636 (0%)
