7.25 Mbits/sec   0.023 ms    0/ 6169 (0%)
4.88 Mbits/sec   0.028 ms    0/ 4152 (0%)
3.91 Mbits/sec   0.019 ms    0/ 3326 (0%)
6.91 Mbits/sec   0.017 ms    0/ 5879 (0%)
6.31 Mbits/sec   0.018 ms    0/ 5368 (0%)
4.68 Mbits/sec   0.021 ms    0/ 3978 (0%)
6.56 Mbits/sec   0.017 ms    0/ 5578 (0%)
2.11 Mbits/sec   0.011 ms    0/ 1799 (0%)
9.26 Mbits/sec   0.012 ms    0/ 7874 (0%)
2.02 Mbits/sec   0.013 ms    0/ 1719 (0%)
