4.85 Mbits/sec   0.026 ms    0/ 4128 (0%)
4.00 Mbits/sec   0.011 ms    0/ 3403 (0%)
4.81 Mbits/sec   0.019 ms    0/ 4090 (0%)
1.96 Mbits/sec   0.012 ms    0/ 1670 (0%)
3.86 Mbits/sec   0.012 ms    0/ 3283 (0%)
7.15 Mbits/sec   0.017 ms    0/ 6083 (0%)
4.37 Mbits/sec   0.022 ms    0/ 3712 (0%)
4.40 Mbits/sec   0.025 ms    0/ 3740 (0%)
5.46 Mbits/sec   0.013 ms    0/ 4645 (0%)
5.38 Mbits/sec   0.019 ms    0/ 4575 (0%)
