5.08 Mbits/sec   0.024 ms    0/ 4318 (0%)
4.98 Mbits/sec   0.019 ms    0/ 4238 (0%)
6.56 Mbits/sec   0.008 ms    0/ 5581 (0%)
5.56 Mbits/sec   0.023 ms    0/ 4729 (0%)
5.55 Mbits/sec   0.021 ms    0/ 4717 (0%)
3.19 Mbits/sec   0.013 ms    0/ 2714 (0%)
2.96 Mbits/sec   0.017 ms    0/ 2517 (0%)
3.71 Mbits/sec   0.044 ms    0/ 3152 (0%)
4.21 Mbits/sec   0.009 ms    0/ 3583 (0%)
5.55 Mbits/sec   0.017 ms    0/ 4720 (0%)
