4.93 Mbits/sec   0.010 ms    0/ 4190 (0%)
5.09 Mbits/sec   0.025 ms    0/ 4326 (0%)
3.55 Mbits/sec   0.033 ms    0/ 3022 (0%)
7.14 Mbits/sec   0.026 ms    0/ 6072 (0%)
6.35 Mbits/sec   0.021 ms    0/ 5403 (0%)
5.62 Mbits/sec   0.020 ms    0/ 4781 (0%)
8.38 Mbits/sec   0.013 ms    0/ 7128 (0%)
4.73 Mbits/sec   0.020 ms    0/ 4026 (0%)
5.38 Mbits/sec   0.040 ms    0/ 4579 (0%)
6.26 Mbits/sec   0.015 ms    0/ 5320 (0%)
