3.18 Mbits/sec   0.093 ms    0/ 2708 (0%)
5.42 Mbits/sec   0.016 ms    0/ 4607 (0%)
2.20 Mbits/sec   0.016 ms    0/ 1875 (0%)
5.63 Mbits/sec   0.012 ms    0/ 4787 (0%)
4.10 Mbits/sec   0.014 ms    0/ 3488 (0%)
4.88 Mbits/sec   0.013 ms    0/ 4148 (0%)
4.84 Mbits/sec   0.018 ms    0/ 4119 (0%)
5.70 Mbits/sec   0.024 ms    0/ 4845 (0%)
4.43 Mbits/sec   0.013 ms    0/ 3770 (0%)
3.75 Mbits/sec   0.023 ms    0/ 3193 (0%)
