5.67 Mbits/sec   0.022 ms    0/ 4820 (0%)
4.06 Mbits/sec   0.017 ms    0/ 3451 (0%)
7.75 Mbits/sec   0.028 ms    0/ 6588 (0%)
3.66 Mbits/sec   0.017 ms    0/ 3109 (0%)
5.87 Mbits/sec   0.012 ms    0/ 4990 (0%)
3.73 Mbits/sec   0.021 ms    0/ 3169 (0%)
3.96 Mbits/sec   0.012 ms    0/ 3365 (0%)
6.04 Mbits/sec   0.024 ms    0/ 5139 (0%)
1.44 Mbits/sec   0.012 ms    0/ 1223 (0%)
7.57 Mbits/sec   0.024 ms    0/ 6435 (0%)
