7.70 Mbits/sec   0.010 ms    0/ 6549 (0%)
4.56 Mbits/sec   0.017 ms    0/ 3876 (0%)
1.83 Mbits/sec   0.013 ms    0/ 1557 (0%)
1.72 Mbits/sec   0.016 ms    0/ 1465 (0%)
7.04 Mbits/sec   0.016 ms    0/ 5988 (0%)
8.13 Mbits/sec   0.022 ms    0/ 6916 (0%)
4.88 Mbits/sec   0.023 ms    0/ 4150 (0%)
7.93 Mbits/sec   0.014 ms    0/ 6744 (0%)
5.43 Mbits/sec   0.021 ms    0/ 4617 (0%)
2.81 Mbits/sec   0.020 ms    0/ 2392 (0%)
