6.17 Mbits/sec   0.013 ms    0/ 5247 (0%)
4.35 Mbits/sec   0.012 ms    0/ 3704 (0%)
2.68 Mbits/sec   0.018 ms    0/ 2280 (0%)
2.31 Mbits/sec   0.021 ms    0/ 1966 (0%)
6.58 Mbits/sec   0.018 ms    0/ 5596 (0%)
8.86 Mbits/sec   0.031 ms    0/ 7531 (0%)
7.64 Mbits/sec   0.020 ms    0/ 6498 (0%)
3.70 Mbits/sec   0.037 ms    0/ 3144 (0%)
2.14 Mbits/sec   0.019 ms    0/ 1825 (0%)
4.14 Mbits/sec   0.018 ms    0/ 3520 (0%)
