4.89 Mbits/sec   0.015 ms    0/ 4160 (0%)
3.69 Mbits/sec   0.014 ms    0/ 3142 (0%)
1.47 Mbits/sec   0.025 ms    0/ 1251 (0%)
4.15 Mbits/sec   0.019 ms    0/ 3528 (0%)
5.95 Mbits/sec   0.031 ms    0/ 5056 (0%)
4.84 Mbits/sec   0.017 ms    0/ 4116 (0%)
4.35 Mbits/sec   0.019 ms    0/ 3697 (0%)
5.38 Mbits/sec   0.027 ms    0/ 4577 (0%)
6.37 Mbits/sec   0.028 ms    0/ 5421 (0%)
7.47 Mbits/sec   0.092 ms    0/ 6354 (0%)
