2.24 Mbits/sec   0.011 ms    0/ 1908 (0%)
4.21 Mbits/sec   0.013 ms    0/ 3581 (0%)
5.72 Mbits/sec   0.017 ms    0/ 4864 (0%)
4.91 Mbits/sec   0.013 ms    0/ 4174 (0%)
5.11 Mbits/sec   0.019 ms    0/ 4346 (0%)
4.62 Mbits/sec   0.023 ms    0/ 3925 (0%)
6.75 Mbits/sec   0.023 ms    0/ 5738 (0%)
5.06 Mbits/sec   0.058 ms    0/ 4307 (0%)
3.41 Mbits/sec   0.013 ms    0/ 2899 (0%)
3.52 Mbits/sec   0.018 ms    0/ 2993 (0%)
