6.00 Mbits/sec   0.078 ms    0/ 5103 (0%)  3.903/ 3.614/ 9.308/ 0.172 ms  510 pps
11.0 Mbits/sec   0.143 ms    0/ 9355 (0%)  3.956/ 3.668/ 9.757/ 0.178 ms  935 pps
6.00 Mbits/sec   0.397 ms    0/ 5104 (0%)  4.037/ 3.756/13.760/ 0.270 ms  510 pps
5.00 Mbits/sec   0.155 ms    0/ 4253 (0%)  4.133/ 3.842/ 6.314/ 0.156 ms  425 pps
9.00 Mbits/sec   0.106 ms    0/ 7655 (0%)  4.165/ 3.851/11.647/ 0.299 ms  765 pps
9.00 Mbits/sec   0.120 ms    0/ 7655 (0%)  4.153/ 3.886/10.560/ 0.263 ms  765 pps
8.00 Mbits/sec   0.140 ms    0/ 6804 (0%)  4.213/ 3.905/ 9.854/ 0.199 ms  680 pps
10.0 Mbits/sec   0.109 ms    0/ 8505 (0%)  4.259/ 3.951/ 7.736/ 0.169 ms  850 pps
10.0 Mbits/sec   0.110 ms    0/ 8505 (0%)  4.241/ 3.975/ 8.047/ 0.152 ms  850 pps
6.00 Mbits/sec   0.127 ms    0/ 5103 (0%)  4.302/ 4.019/12.078/ 0.263 ms  510 pps
10.0 Mbits/sec   0.111 ms    0/ 8505 (0%)  4.338/ 4.047/10.566/ 0.204 ms  850 pps
11.0 Mbits/sec   0.132 ms    0/ 9355 (0%)  4.387/ 4.069/20.798/ 0.476 ms  935 pps
6.00 Mbits/sec   0.073 ms    0/ 5103 (0%)  4.410/ 4.091/18.138/ 0.414 ms  510 pps
8.00 Mbits/sec   0.095 ms    0/ 6804 (0%)  4.373/ 4.109/ 8.316/ 0.171 ms  680 pps
9.00 Mbits/sec   0.126 ms    0/ 7655 (0%)  4.451/ 4.164/ 8.659/ 0.153 ms  765 pps
6.00 Mbits/sec   0.136 ms    0/ 5104 (0%)  4.432/ 4.165/ 6.573/ 0.137 ms  510 pps
11.0 Mbits/sec   0.107 ms    0/ 9355 (0%)  4.490/ 4.221/11.666/ 0.195 ms  935 pps
11.0 Mbits/sec   0.339 ms    0/ 9355 (0%)  4.522/ 4.221/18.966/ 0.415 ms  935 pps
5.00 Mbits/sec   0.121 ms    0/ 4253 (0%)  4.575/ 4.251/ 9.703/ 0.192 ms  425 pps
7.00 Mbits/sec   0.153 ms    0/ 5954 (0%)  4.548/ 4.282/ 9.487/ 0.150 ms  595 pps
7.00 Mbits/sec   0.119 ms    0/ 5954 (0%)  4.609/ 4.292/13.085/ 0.324 ms  595 pps
12.0 Mbits/sec   0.114 ms    0/10205 (0%)  4.608/ 4.328/ 8.020/ 0.157 ms 1020 pps
8.00 Mbits/sec   0.147 ms    0/ 6804 (0%)  4.668/ 4.366/10.029/ 0.169 ms  680 pps
5.00 Mbits/sec   0.190 ms    0/ 4253 (0%)  4.671/ 4.393/16.873/ 0.378 ms  425 pps
8.00 Mbits/sec   0.104 ms    0/ 6804 (0%)  4.685/ 4.409/10.004/ 0.176 ms  680 pps
11.0 Mbits/sec   0.111 ms    0/ 9355 (0%)  4.708/ 4.427/ 9.559/ 0.173 ms  935 pps
6.00 Mbits/sec   0.222 ms    0/ 5104 (0%)  4.769/ 4.456/ 9.534/ 0.178 ms  510 pps
11.0 Mbits/sec   0.155 ms    0/ 9355 (0%)  4.827/ 4.484/10.715/ 0.194 ms  935 pps
10.0 Mbits/sec   0.100 ms    0/ 8505 (0%)  4.871/ 4.507/13.021/ 0.323 ms  850 pps
10.0 Mbits/sec   0.136 ms    0/ 8505 (0%)  4.826/ 4.536/15.037/ 0.290 ms  850 pps
9.00 Mbits/sec   0.118 ms    0/ 7654 (0%)  4.890/ 4.545/12.668/ 0.255 ms  765 pps
13.0 Mbits/sec   0.110 ms    0/11056 (0%)  4.889/ 4.567/ 8.000/ 0.162 ms 1105 pps
7.00 Mbits/sec   0.115 ms    0/ 5954 (0%)  4.910/ 4.624/ 9.919/ 0.176 ms  595 pps
6.00 Mbits/sec   0.113 ms    0/ 5104 (0%)  4.947/ 4.637/10.058/ 0.191 ms  510 pps
8.00 Mbits/sec   0.105 ms    0/ 6804 (0%)  4.959/ 4.659/11.556/ 0.239 ms  680 pps
8.00 Mbits/sec   0.101 ms    0/ 6804 (0%)  4.966/ 4.666/11.892/ 0.295 ms  680 pps
7.00 Mbits/sec   0.147 ms    0/ 5954 (0%)  4.993/ 4.683/10.601/ 0.190 ms  595 pps
6.00 Mbits/sec   0.187 ms    0/ 5103 (0%)  5.026/ 4.732/ 8.602/ 0.174 ms  510 pps
11.0 Mbits/sec   0.102 ms    0/ 9355 (0%)  5.033/ 4.731/ 9.561/ 0.171 ms  935 pps
